,datetime_utc,overpass_id,phase_iii,kgh_gas_30,kgh_gas_60,kgh_gas_90,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,methane_fraction_su_raw,kgh_ch4_30_su_raw,kgh_ch4_60_su_raw,kgh_ch4_90_su_raw,methane_fraction_su_normalized,kgh_ch4_30_su_normalized,kgh_ch4_60_su_normalized,kgh_ch4_90_su_normalized,methane_fraction_km,kgh_ch4_30_km,kgh_ch4_60_km,kgh_ch4_90_km
45,2022-10-12 17:27:44,46.0,1,70.01372903,70.01372903,70.01372903,mc,0,0,10169.498810000001,0.94,65.81290528819999,65.81290528819999,65.81290528819999,0.94,65.81290528819999,65.81290528819999,65.81290528819999,0.938118,65.68113945016553,65.68113945016553,65.68113945016553
46,2022-10-12 17:40:47,47.0,0,15.38230065,15.38230065,15.38230065,mc,0,0,10328.76964,0.94,14.459362611,14.459362611,14.459362611,0.94,14.459362611,14.459362611,14.459362611,0.938118,14.4304131211767,14.4304131211767,14.4304131211767
47,2022-10-12 17:53:21,48.0,0,52.60796129,52.60796129,52.60796129,mc,0,0,10277.63328,0.94,49.45148361259999,49.45148361259999,49.45148361259999,0.94,49.45148361259999,49.45148361259999,49.45148361259999,0.938118,49.35247542945222,49.35247542945222,49.35247542945222
48,2022-10-12 18:05:46,49.0,0,51.84836129,51.84836129,51.84836129,mc,0,0,10145.64464,0.94,48.7374596126,48.7374596126,48.7374596126,0.94,48.7374596126,48.7374596126,48.7374596126,0.938118,48.639880996652224,48.639880996652224,48.639880996652224
49,2022-10-12 18:18:02,50.0,0,114.4296,114.4296,114.4296,mc,0,0,10149.60297,0.92,105.275232,105.275232,105.275232,0.92,105.275232,105.275232,105.275232,0.939232,107.4759420672,107.4759420672,107.4759420672
50,2022-10-12 18:29:53,51.0,1,66.9356129,66.9356129,66.9356129,mc,0,0,10182.72797,0.92,61.580763868,61.580763868,61.580763868,0.92,61.580763868,61.580763868,61.580763868,0.939232,62.86806957529279,62.86806957529279,62.86806957529279
51,2022-10-12 18:42:20,52.0,0,44.31181935,44.31181935,44.31181935,mc,1,1,10273.588020000001,0.92,40.766873802,40.766873802,40.766873802,0.92,40.766873802,40.766873802,40.766873802,0.939232,41.6190787117392,41.6190787117392,41.6190787117392
52,2022-10-12 18:54:32,53.0,0,89.1080129,89.1080129,89.1080129,mc,0,0,10270.22797,0.92,81.97937186800002,81.97937186800002,81.97937186800002,0.92,81.97937186800002,81.97937186800002,81.97937186800002,0.939232,83.6930971720928,83.6930971720928,83.6930971720928
53,2022-10-12 19:06:41,54.0,0,65.24994194,65.24994194,65.24994194,mc,1,1,10311.200200000001,0.92,60.0299465848,60.0299465848,60.0299465848,0.92,60.0299465848,60.0299465848,60.0299465848,0.939232,61.28483346819008,61.28483346819008,61.28483346819008
54,2022-10-12 19:18:47,55.0,1,12.24265935,12.24265935,12.24265935,mc,0,0,10177.311310000001,0.92,11.263246602,11.263246602,11.263246602,0.92,11.263246602,11.263246602,11.263246602,0.939232,11.4986974266192,11.4986974266192,11.4986974266192
55,2022-10-12 19:29:56,56.0,0,226.3004129,226.3004129,226.3004129,mc,0,0,10267.51964,0.92,208.196379868,208.196379868,208.196379868,0.92,208.196379868,208.196379868,208.196379868,0.939232,212.54858940889278,212.54858940889278,212.54858940889278
56,2022-10-12 19:41:45,57.0,1,25.41766065,25.41766065,25.41766065,mc,0,0,10187.623810000001,0.92,23.384247798,23.384247798,23.384247798,0.92,23.384247798,23.384247798,23.384247798,0.939232,23.8730802476208,23.8730802476208,23.8730802476208
57,2022-10-12 19:53:45,58.0,1,24.84860516,24.84860516,24.84860516,mc,0,0,10248.45714,0.92,22.8607167472,22.8607167472,22.8607167472,0.92,22.8607167472,22.8607167472,22.8607167472,0.939232,23.33860512163712,23.33860512163712,23.33860512163712
58,2022-10-12 20:05:30,59.0,1,94.22593548,94.22593548,94.22593548,mc,0,0,10244.183640000001,0.92,86.68786064160001,86.68786064160001,86.68786064160001,0.92,86.68786064160001,86.68786064160001,86.68786064160001,0.939232,88.50001383275136,88.50001383275136,88.50001383275136
59,2022-10-12 20:16:54,60.0,0,0.0,0.0,0.0,mc,0,0,10269.39464,0.92,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.939232,0.0,0.0,0.0
