,datetime_utc,overpass_id,phase_iii,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,methane_fraction_su_raw,kgh_gas_60_mean,kgh_gas_60_std,kgh_ch4_60_mean_su_raw,kgh_ch4_60_std_su_raw
81,2022-11-02 17:24:15,82.0,0,bc,0,1,6550.804362000001,0.9600000000000001,30.566040000000005,0.020010242800854637,29.343398399999995,0.01920983308882038
82,2022-11-02 17:28:33,83.0,0,bc,0,0,6547.51964,0.9600000000000001,26.527085999999997,0.013140242393863508,25.466002559999996,0.01261463269810921
83,2022-11-02 17:37:35,84.0,0,bc,0,0,6586.686307,0.9600000000000001,26.578386000000002,0.015568903948881252,25.515250560000005,0.014946147790926012
84,2022-11-02 17:41:58,85.0,0,bc,0,0,6565.01964,0.9600000000000001,33.791472000000006,0.02107182718743128,32.43981312,0.020228954099934596
85,2022-11-02 17:45:18,86.0,0,bc,0,0,6616.686307,0.9600000000000001,33.709452,0.01597174335389745,32.36107392,0.015332873619741757
86,2022-11-02 17:49:44,87.0,0,pc,0,0,6549.186307,0.9600000000000001,851.6118000000001,9.41357232719449,817.5473279999999,9.037029434106707
87,2022-11-02 17:52:45,88.0,0,pc,0,0,6618.873807,0.9600000000000001,842.0952,6.776321317897321,808.4113920000001,6.505268465181432
88,2022-11-02 18:05:05,89.0,0,pc,0,0,6540.852972999999,0.96,774.9606315789474,7.052244051747896,743.9622063157894,6.770154289677975
89,2022-11-04 16:43:21,90.0,0,bc,1,1,6389.811307,0.9600000000000001,13.445099999999998,3.2854918025913435,12.907296,3.1540721304876898
90,2022-11-04 16:47:52,91.0,0,bc,1,1,6576.964083999999,0.9600000000000001,9.684365999999999,0.01178625415976771,9.29699136,0.01131480399337731
91,2022-11-04 16:51:31,92.0,0,bc,0,0,6592.936307,0.9600000000000001,9.746561999999999,0.01512654942897147,9.35669952,0.014521487451812566
92,2022-11-04 16:55:06,93.0,0,bc,0,0,6585.32267,0.9600000000000001,9.730818000000003,0.009361976975049448,9.341585280000002,0.008987497896047386
93,2022-11-04 16:58:55,94.0,1,pc,0,1,6642.51964,0.9600000000000001,668.8163999999999,2.8560840038920583,642.0637439999998,2.741840643736376
94,2022-11-04 17:02:28,95.0,1,pc,0,1,6524.811307,0.9600000000000001,684.8262000000001,2.2022720378766882,657.433152,2.1141811563616137
95,2022-11-04 17:06:37,96.0,0,bc,1,1,6569.735548999999,0.9600000000000001,7.74366,0.022036056123805995,7.433913599999999,0.02115461387885378
96,2022-11-04 17:10:22,97.0,0,bc,1,1,6482.102972999999,0.9600000000000001,7.748118,0.009870011900461606,7.4381932799999975,0.009475211424443087
97,2022-11-04 17:14:26,98.0,0,bc,1,1,6583.248807,0.9600000000000001,0.0,0.0,0.0,0.0
98,2022-11-04 17:18:06,99.0,0,bc,1,1,6471.061307,0.9600000000000001,12.777738,0.020511497792577608,12.266628480000001,0.019691037880874396
99,2022-11-04 17:22:04,100.0,0,bc,0,0,6551.307519,0.9600000000000001,12.686538000000002,0.011684917527613085,12.179076479999999,0.011217520826508561
100,2022-11-04 17:25:59,101.0,0,bc,0,1,6518.561307,0.9600000000000001,23.461685999999993,0.018806844516770126,22.52321856,0.018054570736099437
101,2022-11-04 17:29:58,102.0,0,bc,0,0,6581.686307,0.9600000000000001,23.363628,0.016217003505945928,22.429082880000003,0.015568323365708082
102,2022-11-04 17:33:41,103.0,0,bc,1,1,6541.825196,0.9600000000000001,5.603147999999999,0.012378532099936302,5.3790220799999995,0.01188339081593892
103,2022-11-04 17:37:45,104.0,1,bc,0,1,6588.804362000001,0.9600000000000001,34.686498,0.034211211899916966,33.29903808000001,0.032842763423920514
104,2022-11-04 17:41:35,105.0,0,bc,1,1,6554.915472999999,0.9600000000000001,19.301586000000004,0.021716785135239742,18.529522559999997,0.020848113729830083
105,2022-11-04 17:45:51,106.0,0,bc,0,0,6599.811307,0.9600000000000001,19.156998,0.014346524861206652,18.39071808,0.013772663866758373
106,2022-11-04 17:50:26,107.0,0,bc,0,0,6594.356760999999,0.9600000000000001,19.087542,0.012356530531652287,18.32404032,0.011862269310386612
107,2022-11-04 17:54:52,108.0,1,bc,0,0,6548.727972999999,0.9600000000000001,31.121568000000003,0.016322021808961504,29.87670528,0.015669140936602564
108,2022-11-04 17:58:55,109.0,1,bc,0,0,6660.33214,0.9600000000000001,31.111290000000004,0.0184143711379668,29.8668384,0.017677796292447888
109,2022-11-04 18:02:12,110.0,0,bc,1,1,6598.352972999999,0.9600000000000001,37.049099999999996,0.03320221556830364,35.567136,0.031874126945569854
110,2022-11-04 18:05:17,111.0,0,bc,0,0,6579.621913000001,0.9600000000000001,37.098479999999995,0.017542247309794624,35.61454080000001,0.01684055741740299
111,2022-11-04 18:09:25,112.0,0,bc,0,0,6490.783529,0.9600000000000001,36.976140000000015,0.01953698968883531,35.49709440000001,0.01875551010128181
112,2022-11-04 18:12:47,113.0,0,mc,1,1,6652.033529,0.9600000000000001,65.55431999999999,0.06380065564723375,62.9321472,0.06124862942134465
113,2022-11-04 18:17:00,114.0,0,mc,1,1,6517.762696,0.9600000000000001,64.90097999999999,0.04026518368204867,62.304940800000004,0.03865457633476736
114,2022-11-04 18:20:18,115.0,1,mc,0,0,6627.5953979999995,0.9600000000000001,64.67429999999999,0.033082915863538,62.087328,0.03175959922899569
115,2022-11-04 18:23:44,116.0,1,mc,0,0,6516.165472999999,0.9600000000000001,64.83048,0.028535394613753845,62.237260799999994,0.027393978829204427
116,2022-11-04 18:26:49,117.0,0,mc,1,1,6563.422418,0.9600000000000001,52.85082,0.037711081858191664,50.7367872,0.036202638583863855
117,2022-11-04 18:30:17,118.0,1,mc,0,0,6659.186307,0.9600000000000001,52.95300000000002,0.041084650108966364,50.83488,0.039441264104608756
118,2022-11-04 18:33:39,119.0,0,mc,0,0,6688.76964,0.9600000000000001,41.87465999999999,0.025600617047649626,40.1996736,0.024576592365742216
119,2022-11-04 18:37:25,120.0,0,mc,0,0,6612.102972999999,0.9600000000000001,41.89704000000002,0.04982519681133423,40.22115840000001,0.04783218893887968
120,2022-11-04 18:40:25,121.0,0,mc,0,0,6666.165472999999,0.9600000000000001,41.91168,0.04362737750308402,40.23521279999999,0.04188228240295938
121,2022-11-04 18:44:13,122.0,1,bc,0,1,6558.352972999999,0.9600000000000001,37.984680000000004,0.020107413254732608,36.46529280000001,0.019303116724543355
