,datetime_utc,overpass_id,phase_iii,kgh_gas_30,kgh_gas_60,kgh_gas_90,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,methane_fraction_su_raw,kgh_ch4_30_su_raw,kgh_ch4_60_su_raw,kgh_ch4_90_su_raw,methane_fraction_su_normalized,kgh_ch4_30_su_normalized,kgh_ch4_60_su_normalized,kgh_ch4_90_su_normalized,methane_fraction_km,kgh_ch4_30_km,kgh_ch4_60_km,kgh_ch4_90_km
40,2022-10-31 19:16:43,41.0,1,94.75490323,94.75490323,94.75490323,mc,0.0,0.0,6551.686307,0.96,90.9647071008,90.9647071008,90.9647071008,0.93,88.1220600039,88.1220600039,88.1220600039,0.949013,89.923634979012,89.923634979012,89.923634979012
41,2022-10-31 19:19:57,42.0,0,0.0,0.0,0.0,None,1.0,1.0,6572.51964,0.96,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.949013,0.0,0.0,0.0
42,2022-10-31 19:23:23,43.0,0,0.0,0.0,0.0,None,0.0,0.0,6575.131819,0.96,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.949013,0.0,0.0,0.0
43,2022-10-31 19:26:49,44.0,1,3.038473161,3.038473161,3.038473161,bc,0.0,1.0,6573.76964,0.96,2.9169342345600002,2.9169342345600002,2.9169342345600002,0.93,2.82578003973,2.82578003973,2.82578003973,0.949013,2.883550529940093,2.883550529940093,2.883550529940093
44,2022-10-31 19:30:30,45.0,0,330.0924774,330.0924774,330.0924774,mc,0.0,0.0,6586.790472999999,0.96,316.88877830399997,316.88877830399997,316.88877830399997,0.93,306.986003982,306.986003982,306.986003982,0.949013,313.2620522548062,313.2620522548062,313.2620522548062
45,2022-10-31 19:33:50,46.0,0,334.4715871,334.4715871,334.4715871,mc,0.0,0.0,6558.352972999999,0.96,321.092723616,321.092723616,321.092723616,0.93,311.05857600300004,311.05857600300004,311.05857600300004,0.949013,317.4178842885323,317.4178842885323,317.4178842885323
46,2022-10-31 19:37:14,47.0,0,7.46712,7.46712,7.46712,bc,1.0,1.0,6570.852972999999,0.96,7.1684352,7.1684352,7.1684352,0.93,6.944421600000001,6.944421600000001,6.944421600000001,0.949013,7.08639395256,7.08639395256,7.08639395256
47,2022-10-31 19:40:45,48.0,1,876.2667097,876.2667097,876.2667097,pc,0.0,1.0,6593.977972999999,0.96,841.2160413119999,841.2160413119999,841.2160413119999,0.93,814.928040021,814.928040021,814.928040021,0.949013,831.588498972526,831.588498972526,831.588498972526
48,2022-10-31 19:44:26,49.0,1,897.3394839,897.3394839,897.3394839,pc,0.0,0.0,6543.977972999999,0.96,861.445904544,861.445904544,861.445904544,0.93,834.525720027,834.525720027,834.525720027,0.949013,851.5868356343907,851.5868356343907,851.5868356343907
49,2022-10-31 19:47:36,50.0,0,9.624170323,9.624170323,9.624170323,bc,1.0,1.0,6564.458742999999,0.96,9.23920351008,9.23920351008,9.23920351008,0.93,8.95047840039,8.95047840039,8.95047840039,0.949013,9.133462750741199,9.133462750741199,9.133462750741199
50,2022-10-31 19:51:07,51.0,0,9.628107097,9.628107097,9.628107097,bc,0.0,0.0,6561.061307,0.96,9.24298281312,9.24298281312,9.24298281312,0.93,8.95413960021,8.95413960021,8.95413960021,0.949013,9.13719880044526,9.13719880044526,9.13719880044526
51,2022-10-31 19:54:16,52.0,0,403.4101935,403.4101935,403.4101935,pc,0.0,0.0,6588.040472999999,0.96,387.27378575999995,387.27378575999995,387.27378575999995,0.93,375.171479955,375.171479955,375.171479955,0.949013,382.8415179640155,382.8415179640155,382.8415179640155
53,2022-10-31 20:00:56,54.0,1,79.91338065,79.91338065,79.91338065,mc,0.0,0.0,6591.26964,0.96,76.71684542399998,76.71684542399998,76.71684542399998,0.93,74.3194440045,74.3194440045,74.3194440045,0.949013,75.83883711079844,75.83883711079844,75.83883711079844
