,datetime_utc,overpass_id,phase_iii,kgh_gas_30,kgh_gas_60,kgh_gas_90,kgh_ch4_30,kgh_ch4_60,kgh_ch4_90,methane_fraction,meter,qc_discard,qc_discard_strict,altitude_meters
67,2022-10-28 18:15:22,68,1,519.8458065,519.8458065,519.8458065,483.4219436,483.4219436,483.4219436,0.929933333,pc,0,0,11533.64583
68,2022-10-28 18:27:35,69,1,1171.808129,1171.808129,1171.808129,1089.703439,1089.703439,1089.703439,0.929933333,pc,0,0,11576.875
69,2022-10-28 18:39:46,70,0,819.1498065,819.1498065,819.1498065,761.75471,761.75471,761.75471,0.929933333,pc,0,0,11415.41667
70,2022-10-28 18:52:00,71,0,0.0,0.0,0.0,0.0,0.0,0.0,0.929933333,None,0,0,11758.92361
71,2022-10-28 19:04:26,72,1,328.5252,328.5252,328.5252,305.5065343,305.5065343,305.5065343,0.929933333,mc,0,0,11705.0
72,2022-10-28 19:31:02,73,1,61.758,61.758,61.758,57.4308228,57.4308228,57.4308228,0.929933333,mc,0,0,11636.25
73,2022-10-28 19:43:20,74,0,505.9765161,505.9765161,505.9765161,470.5244282,470.5244282,470.5244282,0.929933333,pc,0,1,11521.45833
74,2022-10-28 19:55:38,75,1,451.9428387,451.9428387,451.9428387,420.2767105,420.2767105,420.2767105,0.929933333,pc,0,1,11491.45833
75,2022-10-28 20:07:38,76,0,1511.84671,1511.84671,1511.84671,1405.91665,1405.91665,1405.91665,0.929933333,pc,0,0,11661.25
76,2022-10-28 20:19:19,77,1,920.7336774,920.7336774,920.7336774,856.2209378,856.2209378,856.2209378,0.929933333,pc,0,0,11669.79167
77,2022-10-28 20:31:23,78,0,402.0363871,402.0363871,402.0363871,373.8670376,373.8670376,373.8670376,0.929933333,pc,0,0,11707.04545
78,2022-10-28 20:43:40,79,1,118.4141032,118.4141032,118.4141032,110.1172217,110.1172217,110.1172217,0.929933333,mc,0,0,11640.41667
79,2022-10-28 20:55:32,80,1,116.4384,116.4384,116.4384,108.2799494,108.2799494,108.2799494,0.929933333,mc,0,0,11535.0
80,2022-10-28 21:07:00,81,0,640.7407742,640.7407742,640.7407742,595.8462039,595.8462039,595.8462039,0.929933333,pc,0,0,11666.33814
81,2022-10-29 17:13:30,82,1,704.2830968,704.2830968,704.2830968,676.0178685,676.0178685,676.0178685,0.959866667,pc,0,0,11736.90972
82,2022-10-29 17:25:09,83,0,507.6116129,507.6116129,507.6116129,487.2394668,487.2394668,487.2394668,0.959866667,pc,1,1,11782.46528
83,2022-10-29 17:37:12,84,0,425.2354839,425.2354839,425.2354839,408.1693665,408.1693665,408.1693665,0.959866667,pc,1,1,11813.54167
84,2022-10-29 17:49:20,85,1,382.6486452,382.6486452,382.6486452,367.2916795,367.2916795,367.2916795,0.959866667,mc,0,0,11807.5
85,2022-10-29 18:02:33,86,0,35.62751613,35.62751613,35.62751613,34.19766515,34.19766515,34.19766515,0.959866667,bc,0,0,11852.22222
86,2022-10-29 18:13:21,87,0,34.92831484,34.92831484,34.92831484,33.52652514,33.52652514,33.52652514,0.959866667,bc,0,0,11720.0
87,2022-10-29 18:25:06,88,0,344.9746452,344.9746452,344.9746452,331.1296627,331.1296627,331.1296627,0.959866667,mc,0,0,11760.24038
88,2022-10-29 18:37:15,89,0,371.9485161,371.9485161,371.9485161,357.0209823,357.0209823,357.0209823,0.959866667,mc,0,0,11790.0
89,2022-10-29 18:48:55,90,0,855.8872258,855.8872258,855.8872258,821.5376185,821.5376185,821.5376185,0.959866667,pc,0,0,11825.0
90,2022-10-29 19:00:55,91,0,858.932129,858.932129,858.932129,824.4603196,824.4603196,824.4603196,0.959866667,pc,0,0,11824.58333
91,2022-10-29 19:12:58,92,0,1110.084387,1110.084387,1110.084387,1065.533,1065.533,1065.533,0.959866667,pc,0,0,11831.66667
92,2022-10-29 19:24:54,93,0,445.1550968,445.1550968,445.1550968,427.2895389,427.2895389,427.2895389,0.959866667,pc,0,0,11750.10417
93,2022-10-29 19:36:56,94,0,1362.564,1362.564,1362.564,1307.879765,1307.879765,1307.879765,0.959866667,pc,0,0,11684.96528
94,2022-10-29 19:48:50,95,1,853.0954839,853.0954839,853.0954839,818.8579185,818.8579185,818.8579185,0.959866667,pc,0,0,11795.625
95,2022-10-29 20:00:35,96,1,614.0473548,614.0473548,614.0473548,589.4035877,589.4035877,589.4035877,0.959866667,pc,0,0,11813.95833
96,2022-10-29 20:12:34,97,1,214.0512387,214.0512387,214.0512387,205.460649,205.460649,205.460649,0.959866667,mc,0,0,11823.97727
97,2022-10-29 20:25:37,98,1,140.5131097,140.5131097,140.5131097,134.8738502,134.8738502,134.8738502,0.959866667,mc,0,0,11783.54167
98,2022-10-29 20:36:18,99,0,612.6607742,612.6607742,612.6607742,588.0726551,588.0726551,588.0726551,0.959866667,pc,0,0,11640.41667
99,2022-10-29 20:48:15,100,0,191.2854194,191.2854194,191.2854194,183.6084979,183.6084979,183.6084979,0.959866667,mc,0,0,11700.9375
100,2022-10-29 20:59:51,101,1,177.4451323,177.4451323,177.4451323,170.3236676,170.3236676,170.3236676,0.959866667,mc,0,0,11807.70833
101,2022-10-29 21:11:34,102,0,439.6558065,439.6558065,439.6558065,422.0109534,422.0109534,422.0109534,0.959866667,pc,0,0,11854.55357
102,2022-10-31 17:16:46,103,1,114.4404,114.4404,114.4404,109.8475253,109.8475253,109.8475253,0.959866667,mc,0,0,11993.78788
103,2022-10-31 17:28:23,104,0,709.1129032,709.1129032,709.1129032,680.6538387,680.6538387,680.6538387,0.959866667,pc,0,0,11999.65278
104,2022-10-31 17:40:31,105,1,331.5492,331.5492,331.5492,318.2430254,318.2430254,318.2430254,0.959866667,mc,0,0,11844.16667
105,2022-10-31 17:51:40,106,0,993.5872258,993.5872258,993.5872258,953.7112585,953.7112585,953.7112585,0.959866667,pc,0,0,11990.80857
106,2022-10-31 18:03:06,107,0,1174.16671,1174.16671,1174.16671,1127.043486,1127.043486,1127.043486,0.959866667,pc,0,0,11929.62121
107,2022-10-31 18:14:14,108,1,656.712,656.712,656.712,630.3559584,630.3559584,630.3559584,0.959866667,pc,0,1,11956.01307
108,2022-10-31 18:25:40,109,1,485.6597419,485.6597419,485.6597419,466.1685976,466.1685976,466.1685976,0.959866667,pc,0,1,11941.80556
109,2022-10-31 18:34:29,110,0,646.6912258,646.6912258,646.6912258,620.7373513,620.7373513,620.7373513,0.959866667,pc,1,1,11914.97475
110,2022-10-31 18:48:12,111,1,590.0063226,590.0063226,590.0063226,566.3274022,566.3274022,566.3274022,0.959866667,pc,0,0,11877.5
111,2022-10-31 18:59:21,112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.959866667,None,1,1,11880.06944
