,datetime_utc,flow_rate,meter,qc_flag,methane_fraction_km,kgh_ch4_km,methane_fraction_su_raw,kgh_ch4_su_raw,methane_fraction_su_normalized,kgh_ch4_su_normalized
6185,2022-10-29 17:14:09,702.648,pc,0,0.951361,668.4719039280001,0.92,646.4361600000001,0.92,646.4361600000001
6186,2022-10-29 17:14:10,707.256,pc,0,0.951361,672.855775416,0.92,650.67552,0.92,650.67552
6187,2022-10-29 17:14:11,701.676,pc,0,0.951361,667.5471810360001,0.92,645.5419200000001,0.92,645.5419200000001
6188,2022-10-29 17:14:12,706.14,pc,0,0.951361,671.79405654,0.92,649.6488,0.92,649.6488
6189,2022-10-29 17:14:13,704.124,pc,0,0.951361,669.876112764,0.92,647.79408,0.92,647.79408
6190,2022-10-29 17:14:14,707.508,pc,0,0.951361,673.0955183880001,0.92,650.90736,0.92,650.90736
6191,2022-10-29 17:14:15,705.924,pc,0,0.951361,671.588562564,0.92,649.45008,0.92,649.45008
6192,2022-10-29 17:14:16,709.92,pc,0,0.951361,675.3902011199999,0.92,653.1264,0.92,653.1264
6193,2022-10-29 17:14:17,706.392,pc,0,0.951361,672.0337995120001,0.92,649.8806400000001,0.92,649.8806400000001
6194,2022-10-29 17:14:18,708.8040000000001,pc,0,0.951361,674.328482244,0.92,652.0996800000001,0.92,652.0996800000001
6195,2022-10-29 17:14:19,703.656,pc,0,0.951361,669.4308758159999,0.92,647.36352,0.92,647.36352
6196,2022-10-29 17:14:20,708.588,pc,0,0.951361,674.122988268,0.92,651.9009599999999,0.92,651.9009599999999
6197,2022-10-29 17:14:21,702.216,pc,0,0.951361,668.060915976,0.92,646.03872,0.92,646.03872
6198,2022-10-29 17:14:22,702.864,pc,0,0.951361,668.677397904,0.92,646.6348800000001,0.92,646.6348800000001
6199,2022-10-29 17:14:23,704.412,pc,0,0.951361,670.150104732,0.92,648.0590400000001,0.92,648.0590400000001
6200,2022-10-29 17:14:24,707.6160000000001,pc,0,0.951361,673.1982653760001,0.92,651.0067200000001,0.92,651.0067200000001
6201,2022-10-29 17:14:25,705.78,pc,0,0.951361,671.45156658,0.92,649.3176,0.92,649.3176
6202,2022-10-29 17:14:26,704.7,pc,0,0.951361,670.4240967000001,0.92,648.3240000000001,0.92,648.3240000000001
6203,2022-10-29 17:14:27,710.8199999999999,pc,0,0.951361,676.24642602,0.92,653.9544,0.92,653.9544
6204,2022-10-29 17:14:28,701.604,pc,0,0.951361,667.478683044,0.92,645.47568,0.92,645.47568
6205,2022-10-29 17:14:29,704.88,pc,0,0.951361,670.59534168,0.92,648.4896,0.92,648.4896
6206,2022-10-29 17:14:30,702.6120000000001,pc,0,0.951361,668.4376549320001,0.92,646.4030400000001,0.92,646.4030400000001
6207,2022-10-29 17:14:31,709.56,pc,0,0.951361,675.04771116,0.92,652.7952,0.92,652.7952
6208,2022-10-29 17:14:32,708.876,pc,0,0.951361,674.396980236,0.92,652.16592,0.92,652.16592
6209,2022-10-29 17:14:33,698.724,pc,0,0.951361,664.7387633640001,0.92,642.82608,0.92,642.82608
6210,2022-10-29 17:14:34,699.876,pc,0,0.951361,665.834731236,0.92,643.88592,0.92,643.88592
6211,2022-10-29 17:14:35,694.3679999999999,pc,0,0.951361,660.5946348479999,0.92,638.8185599999999,0.92,638.8185599999999
6212,2022-10-29 17:14:36,695.196,pc,0,0.951361,661.382361756,0.92,639.58032,0.92,639.58032
6213,2022-10-29 17:14:37,703.764,pc,0,0.951361,669.5336228040001,0.92,647.46288,0.92,647.46288
6214,2022-10-29 17:14:38,703.62,pc,0,0.951361,669.39662682,0.92,647.3304,0.92,647.3304
6215,2022-10-29 17:14:39,704.304,pc,0,0.951361,670.047357744,0.92,647.95968,0.92,647.95968
