,datetime_utc,flow_rate,meter,qc_flag,methane_fraction_km,kgh_ch4_km,methane_fraction_su_raw,kgh_ch4_su_raw,methane_fraction_su_normalized,kgh_ch4_su_normalized
10087,2022-11-07 19:22:57,14.013,bc,0,0.945616,13.250917008,0.96,13.45248,0.93,13.03209
10088,2022-11-07 19:22:58,14.01948,bc,0,0.945616,13.25704459968,0.96,13.458700799999999,0.93,13.0381164
10089,2022-11-07 19:22:59,14.01228,bc,0,0.945616,13.25023616448,0.96,13.4517888,0.93,13.031420400000002
10090,2022-11-07 19:23:00,13.99824,bc,0,0.945616,13.23695971584,0.96,13.438310399999999,0.93,13.0183632
10091,2022-11-07 19:23:01,14.00148,bc,0,0.945616,13.24002351168,0.96,13.4414208,0.93,13.021376400000001
10092,2022-11-07 19:23:02,13.99788,bc,0,0.945616,13.23661929408,0.96,13.4379648,0.93,13.0180284
10093,2022-11-07 19:23:03,13.99464,bc,0,0.945616,13.233555498240001,0.96,13.4348544,0.93,13.0150152
10094,2022-11-07 19:23:04,13.9878,bc,0,0.945616,13.2270874848,0.96,13.428288,0.93,13.008654
10095,2022-11-07 19:23:05,13.98816,bc,0,0.945616,13.227427906560001,0.96,13.4286336,0.93,13.008988800000001
10096,2022-11-07 19:23:06,13.9896,bc,0,0.945616,13.2287895936,0.96,13.430015999999998,0.93,13.010328
10097,2022-11-07 19:23:07,14.00004,bc,0,0.945616,13.238661824640001,0.96,13.4400384,0.93,13.0200372
10098,2022-11-07 19:23:08,14.00076,bc,0,0.945616,13.239342668159999,0.96,13.4407296,0.93,13.020706800000001
10099,2022-11-07 19:23:09,14.00472,bc,0,0.945616,13.243087307520002,0.96,13.4445312,0.93,13.024389600000001
10100,2022-11-07 19:23:10,14.00796,bc,0,0.945616,13.24615110336,0.96,13.4476416,0.93,13.0274028
10101,2022-11-07 19:23:11,14.00868,bc,0,0.945616,13.24683194688,0.96,13.4483328,0.93,13.028072400000001
10102,2022-11-07 19:23:12,14.01516,bc,0,0.945616,13.25295953856,0.96,13.454553599999999,0.93,13.0340988
10103,2022-11-07 19:23:13,14.02128,bc,0,0.945616,13.25874670848,0.96,13.4604288,0.93,13.039790400000001
10104,2022-11-07 19:23:14,14.01372,bc,0,0.945616,13.25159785152,0.96,13.453171199999998,0.93,13.0327596
10105,2022-11-07 19:23:15,14.00904,bc,0,0.945616,13.247172368640001,0.96,13.4486784,0.93,13.028407200000002
10106,2022-11-07 19:23:16,14.00688,bc,0,0.945616,13.24512983808,0.96,13.4466048,0.93,13.026398400000001
10107,2022-11-07 19:23:17,14.00832,bc,0,0.945616,13.24649152512,0.96,13.447987199999998,0.93,13.0277376
10108,2022-11-07 19:23:18,14.01192,bc,0,0.945616,13.24989574272,0.96,13.4514432,0.93,13.0310856
10109,2022-11-07 19:23:19,14.01516,bc,0,0.945616,13.25295953856,0.96,13.454553599999999,0.93,13.0340988
10110,2022-11-07 19:23:20,14.01336,bc,0,0.945616,13.25125742976,0.96,13.4528256,0.93,13.032424800000001
10111,2022-11-07 19:23:21,14.01408,bc,0,0.945616,13.25193827328,0.96,13.4535168,0.93,13.033094400000001
10112,2022-11-07 19:23:22,13.99824,bc,0,0.945616,13.23695971584,0.96,13.438310399999999,0.93,13.0183632
10113,2022-11-07 19:23:23,13.9968,bc,0,0.945616,13.2355980288,0.96,13.436928,0.93,13.017024000000001
10114,2022-11-07 19:23:24,13.99788,bc,0,0.945616,13.23661929408,0.96,13.4379648,0.93,13.0180284
10115,2022-11-07 19:23:25,13.98816,bc,0,0.945616,13.227427906560001,0.96,13.4286336,0.93,13.008988800000001
10116,2022-11-07 19:23:26,13.98564,bc,0,0.945616,13.22504495424,0.96,13.4262144,0.93,13.006645200000001
10117,2022-11-07 19:23:27,13.98492,bc,0,0.945616,13.224364110720002,0.96,13.4255232,0.93,13.005975600000001
10118,2022-11-07 19:23:28,13.9878,bc,0,0.945616,13.2270874848,0.96,13.428288,0.93,13.008654
10119,2022-11-07 19:23:29,13.99824,bc,0,0.945616,13.23695971584,0.96,13.438310399999999,0.93,13.0183632
10120,2022-11-07 19:23:30,14.0004,bc,0,0.945616,13.2390022464,0.96,13.440384,0.93,13.020372000000002
10121,2022-11-07 19:23:31,14.00292,bc,0,0.945616,13.24138519872,0.96,13.442803199999998,0.93,13.0227156
10122,2022-11-07 19:23:32,14.00472,bc,0,0.945616,13.243087307520002,0.96,13.4445312,0.93,13.024389600000001
10123,2022-11-07 19:23:33,13.99788,bc,0,0.945616,13.23661929408,0.96,13.4379648,0.93,13.0180284
10124,2022-11-07 19:23:34,13.98672,bc,0,0.945616,13.22606621952,0.96,13.427251199999999,0.93,13.0076496
10125,2022-11-07 19:23:35,13.9914,bc,0,0.945616,13.2304917024,0.96,13.431744,0.93,13.012002
10126,2022-11-07 19:23:36,13.99716,bc,0,0.945616,13.235938450559999,0.96,13.4372736,0.93,13.0173588
10127,2022-11-07 19:23:37,14.00112,bc,0,0.945616,13.23968308992,0.96,13.4410752,0.93,13.0210416
10128,2022-11-07 19:23:38,14.0112,bc,0,0.945616,13.2492148992,0.96,13.450752,0.93,13.030416
10129,2022-11-07 19:23:39,14.00904,bc,0,0.945616,13.247172368640001,0.96,13.4486784,0.93,13.028407200000002
10130,2022-11-07 19:23:40,14.00688,bc,0,0.945616,13.24512983808,0.96,13.4466048,0.93,13.026398400000001
10131,2022-11-07 19:23:41,13.99716,bc,0,0.945616,13.235938450559999,0.96,13.4372736,0.93,13.0173588
10132,2022-11-07 19:23:42,13.99932,bc,0,0.945616,13.237980981120002,0.96,13.4393472,0.93,13.0193676
10133,2022-11-07 19:23:43,13.99392,bc,0,0.945616,13.23287465472,0.96,13.434163199999999,0.93,13.0143456
10134,2022-11-07 19:23:44,13.99248,bc,0,0.945616,13.23151296768,0.96,13.4327808,0.93,13.013006400000002
