,overpass_id,overpass_datetime,zero_release,non_zero_release,operator_kept,stanford_kept,phase_iii,pass_all_qc,altitude_feet,fail_all_qc,release_rate_kgh,ch4_kgh_sigma,upper_95CI,lower_95CI,sigma_flow_variability,sigma_meter_reading,sigma_gas_composition,operator_detected,operator_quantification,operator_lower,operator_upper,qc_summary,operator_error_bound,operator_95CI_bounds,intersect_parity_line
173,174.0,2022-11-07 20:53:47,False,True,True,True,1,True,6636.811307,False,27.043254633532506,0.085960772938228,27.211737748491434,26.874771518573574,0.0190156423388571,0.0362963801020407,0.0026930537344558,True,14.0,8.0,20.0,pass_all,6.0,11.76,False
174,175.0,2022-11-07 20:57:57,False,True,True,True,1,True,6581.755751000001,False,27.136557236775,0.0861175326732264,27.305347600814525,26.96776687273548,0.0183686918608256,0.036421607142857,0.0026930537344558,True,10.0,6.0,14.0,pass_all,4.0,7.84,False
175,176.0,2022-11-07 21:02:21,False,True,True,True,1,True,6614.602972999999,False,20.215343556705,0.0640260993007485,20.34083471133447,20.089852402075532,0.0130082097675249,0.0271322295918366,0.0026930537344558,True,10.0,5.0,15.0,pass_all,5.0,9.8,False
176,177.0,2022-11-07 21:07:06,False,True,True,True,0,True,6688.76964,False,14.265998256630002,0.0465062487862941,14.35715050425114,14.174846009008863,0.0147843816811833,0.0191472551020407,0.0026930537344558,True,15.0,9.0,21.0,pass_all,6.0,11.76,True
177,178.0,2022-11-07 21:10:55,False,True,True,True,0,True,6623.76964,False,14.2112072822025,0.0455208324394249,14.300428113783772,14.121986450621227,0.0116125818965932,0.0190737168367346,0.0026930537344558,True,16.0,9.0,23.0,pass_all,7.0,13.719999999999999,True
178,179.0,2022-11-07 21:15:40,False,True,True,True,0,True,6723.977972999999,False,14.17040913234,0.0451741761545773,14.25895051760297,14.081867747077029,0.0106029204803141,0.0190189591836734,0.0026930537344558,True,18.0,10.0,26.0,pass_all,8.0,15.68,True
180,181.0,2022-11-07 21:23:59,False,True,True,True,1,True,6695.95714,False,25.449167426242504,0.0798580073915376,25.605689120729917,25.29264573175509,0.0116563713282639,0.0341568596938775,0.0026930537344558,True,27.0,16.0,38.0,pass_all,11.0,21.56,True
181,182.0,2022-11-07 21:27:58,False,True,True,True,0,True,6628.214083999999,False,20.20734928611,0.0634421750383538,20.33169594918517,20.083002623034822,0.0095002735375428,0.0271214999999999,0.0026930537344558,True,21.0,11.0,31.0,pass_all,10.0,19.6,True
182,183.0,2022-11-07 21:32:18,False,True,True,True,0,True,6635.436307,False,20.2304938969125,0.0646475324379348,20.35720306049085,20.103784733334148,0.0158492365212048,0.0271525637755101,0.0026930537344558,True,16.0,9.0,23.0,pass_all,7.0,13.719999999999999,True
183,184.0,2022-11-07 21:36:16,False,True,True,True,1,True,6745.158529,False,15.25742465955,0.0498063386311093,15.355045083266974,15.159804235833027,0.0160474398401655,0.0204779081632652,0.0026930537344558,True,8.0,3.0,13.0,pass_all,5.0,9.8,True
184,185.0,2022-11-07 21:40:51,False,True,True,True,1,True,6704.915472999999,False,15.232740495922505,0.0483398171309876,15.32748653749924,15.137994454345767,0.0103053129624594,0.0204447780612244,0.0026930537344558,True,7.0,3.0,11.0,pass_all,4.0,7.84,False
185,186.0,2022-11-07 21:44:36,False,True,True,True,1,True,6771.477972999999,False,15.219625786672502,0.04864714409982,15.314974189108147,15.124277384236857,0.0119780224167824,0.0204271760204081,0.0026930537344558,True,16.0,9.0,23.0,pass_all,7.0,13.719999999999999,True
186,187.0,2022-11-07 21:49:11,False,True,True,True,1,True,6745.01964,False,15.233584398952498,0.0485563479542428,15.328754840942814,15.138413956962182,0.0113646608366552,0.0204459107142856,0.0026930537344558,True,13.0,7.0,19.0,pass_all,6.0,11.76,True
187,188.0,2022-11-07 21:52:58,False,True,True,True,0,True,6684.186307,False,28.785863072055,0.0905983661164473,28.96343586964324,28.608290274466764,0.0150971692037316,0.0386352397959183,0.0026930537344558,True,17.0,8.0,26.0,pass_all,9.0,17.64,True
188,189.0,2022-11-07 21:57:30,False,True,True,True,0,True,6786.061307,False,28.880978926402506,0.092276943733057,29.061841736119295,28.700116116685713,0.0225646453024885,0.038762900510204,0.0026930537344558,True,11.0,5.0,17.0,pass_all,6.0,11.76,False
