,overpass_id,overpass_datetime,zero_release,non_zero_release,operator_kept,stanford_kept,phase_iii,pass_all_qc,altitude_feet,fail_all_qc,release_rate_kgh,ch4_kgh_sigma,upper_95CI,lower_95CI,sigma_flow_variability,sigma_meter_reading,sigma_gas_composition,operator_detected,operator_quantification,operator_lower,operator_upper,qc_summary,operator_error_bound,operator_95CI_bounds,intersect_parity_line
72,73.0,2022-10-28 19:55:36,False,True,True,True,1,True,10083.97797,False,428.93509665262513,2.076973491177834,433.0059646953337,424.86422860991655,2.0067641040968174,0.5757283163265307,0.0013617132208482,True,1256.739659,639.4880618000001,1873.9912562,pass_all,617.2515971999999,1209.8131305119998,True
75,76.0,2022-10-28 20:31:19,False,True,True,True,0,True,10299.56509,False,381.886427018925,1.784882184745432,385.3847961010261,378.388057936824,1.712735439215805,0.5125783163265306,0.0013617132208482,True,520.4576667,247.4584603,793.4568730999999,pass_all,272.99920639999993,535.0784445439998,True
76,77.0,2022-10-28 20:43:36,False,True,True,True,1,True,10232.93631,False,112.6257891246,0.2662689242613732,113.14767621615228,112.10390203304772,0.1637574725944086,0.151169387755102,0.0013617132208482,True,133.3627741,66.362704,200.3628442,pass_all,67.00007010000002,131.32013739600004,True
77,78.0,2022-10-28 20:55:30,False,True,True,True,1,True,10127.51964,False,110.68148785635,0.2423067918605184,111.15640916839662,110.2065665443034,0.1228460466862524,0.148559693877551,0.0013617132208482,True,122.296791,57.72957407999999,186.86400792,pass_all,64.56721692,126.55174516320001,True
78,79.0,2022-10-28 21:06:57,False,True,True,True,0,True,10258.85778,False,608.5298056774499,5.226455176724997,618.7736578238308,598.2859535310689,5.360878081377138,0.8167852040816326,0.0013617132208482,True,358.7100637,176.21560419999997,541.2045232,pass_all,182.49445950000006,357.6891406200001,True
79,80.0,2022-10-29 17:13:27,False,True,True,True,1,True,10329.42936,False,671.5876888916998,5.910541770456242,683.1723507617941,660.0030270216056,5.101488261415089,0.8985581632653061,0.0046103061607482,True,478.3667514,330.87428620000003,625.8592166,pass_all,147.49246519999997,289.08523179199995,True
82,83.0,2022-10-29 17:49:21,False,True,True,True,1,True,10400.01964,False,364.76650099575,1.997421747607763,368.6814476210612,360.8515543704388,0.8531136193131746,0.4880433673469388,0.0046103061607482,True,338.9438044,240.97667135,436.91093745,pass_all,97.96713305000003,192.01558077800004,True
83,84.0,2022-10-29 18:01:44,False,True,True,True,0,True,10444.74186,False,34.082522092741506,0.1814396142605059,34.4381437366921,33.726900448790914,0.0651998836642409,0.0456010867346938,0.0046103061607482,True,35.12918503,24.52062928,45.73774078,pass_all,10.60855575,20.79276927,True
84,85.0,2022-10-29 18:13:22,False,True,True,True,0,True,10312.51964,False,33.331533583619255,0.1790010536091327,33.68237564869315,32.980691518545356,0.0683910232289667,0.0445962933673469,0.0046103061607482,True,34.93712619,16.68568479,53.188567590000005,pass_all,18.251441400000004,35.77282514400001,True
85,86.0,2022-10-29 18:25:06,False,True,True,True,0,True,10352.76002,False,328.40791052485497,1.8814200937183287,332.0954939085429,324.72032714116705,0.9624883082186662,0.4393969897959184,0.0046103061607482,True,242.7765881,117.1754803,368.3776959,pass_all,125.6011078,246.178171288,True
86,87.0,2022-10-29 18:36:51,False,True,True,True,0,True,10382.51964,False,354.4145477019001,1.9696203817077007,358.2750036500472,350.554091753753,0.9007554795272156,0.4741928571428572,0.0046103061607482,True,363.6452807,215.1831596,512.1074017999999,pass_all,148.46212109999993,290.98575735599985,True
87,88.0,2022-10-29 18:49:00,False,True,True,True,0,True,10417.51964,False,818.053127745525,11.40776463916836,840.412346438295,795.693909052755,11.170201094953256,1.0945232142857144,0.0046103061607482,True,377.9904306,186.41167830000003,569.5691829,pass_all,191.57875229999996,375.4943545079999,False
90,91.0,2022-10-29 19:24:56,False,True,True,True,0,True,10342.62381,False,425.077010629425,2.94606279358534,430.85129370485225,419.3027275539977,2.1393332495294803,0.5687364795918367,0.0046103061607482,True,574.906401,345.4223011,804.3905009,pass_all,229.48409990000005,449.7888358040001,True
92,93.0,2022-10-29 19:48:51,False,True,True,True,1,True,10388.14464,False,811.824109546275,16.940596969991166,845.0276796074577,778.6205394850924,17.25208519629842,1.086189030612245,0.0046103061607482,True,516.7550073,357.8927642,675.6172504,pass_all,158.8622431,311.369996476,True
94,95.0,2022-10-29 20:12:32,False,True,True,True,1,True,10416.49691,False,204.0438175941375,1.0703366329331157,206.1416773946864,201.94595779358855,0.3385799467466771,0.2730026785714285,0.0046103061607482,True,253.9353137,153.2300402,354.6405872,pass_all,100.70527350000003,197.38233606000006,True
95,96.0,2022-10-29 20:24:20,False,True,True,True,1,True,10376.06131,False,134.4551024135025,0.6935586993855339,135.81447746429814,133.09572736270684,0.1780566038356677,0.1798956887755101,0.0046103061607482,True,154.4962888,97.9210244,211.0715532,pass_all,56.57526440000001,110.88751822400002,True
99,100.0,2022-10-29 21:11:38,False,True,True,True,0,True,10447.07321,False,418.9420854966376,2.260329723977472,423.37233175563347,414.51183923764177,0.8893287356202955,0.5605281887755104,0.0046103061607482,True,512.5640201,343.29359750000003,681.8344427,pass_all,169.27042259999996,331.7700282959999,True
100,101.0,2022-10-31 17:16:49,False,True,True,True,1,True,10586.30752,False,109.27689305624996,0.4616928602909824,110.18181106242028,108.37197505007964,0.1463597541235924,0.1460605867346938,0.0036450716270969,True,94.024409,40.212731940000005,147.83608606,pass_all,53.81167706000001,105.47088703760001,True
101,102.0,2022-10-31 17:28:19,False,True,True,True,0,True,10592.17242,False,676.10047887,3.357099901275319,682.6803946764995,669.5205630635004,2.0580531593667963,0.9036826530612244,0.0036450716270969,True,409.3608275,161.57253280000003,657.1491222,pass_all,247.78829469999994,485.6650576119999,True
102,103.0,2022-10-31 17:40:31,False,True,True,True,1,True,10436.68631,False,316.26883719075,1.2981316916195091,318.81317530632424,313.72449907517574,0.263099557620949,0.4227280867346938,0.0036450716270969,True,252.7426339,107.0575007,398.4277671,pass_all,145.6851332,285.542861072,True
106,107.0,2022-10-31 18:25:41,False,True,True,True,1,True,10534.3252,False,463.3285298625,2.0563499023473284,467.3589756711007,459.2980840538992,0.9058417192528612,0.6192895408163266,0.0036450716270969,True,457.5844042,193.101076,722.0677324000001,pass_all,264.4833282000001,518.3873232720001,True
111,112.0,2022-10-31 19:33:10,False,True,True,True,0,True,10494.49881,False,318.45010938675,1.3711404026614902,321.1375445759665,315.7626741975335,0.5084922234293614,0.4256435969387755,0.0036450716270969,True,614.9587419,476.2013764999999,753.7161073,pass_all,138.75736540000003,271.964436184,False
112,113.0,2022-10-31 19:44:31,False,True,True,True,1,True,10559.12299,False,855.7130366849999,5.897208675309799,867.2715656886071,844.1545076813927,5.014882837234228,1.143754591836735,0.0036450716270969,True,629.9663131,462.7291192,797.203507,pass_all,167.23719389999997,327.7849000439999,True
113,114.0,2022-10-31 19:55:48,False,True,True,True,1,True,10476.89464,False,386.57346852,1.7190207094547507,389.94274911053134,383.2041879294687,0.7640338265650269,0.5166979591836734,0.0036450716270969,True,492.7991039,372.3441803,613.2540275,pass_all,120.45492360000003,236.09165025600007,True
116,117.0,2022-10-31 20:30:07,False,True,True,True,1,True,10530.22797,False,321.09631045274995,1.3139368054807723,323.67162659149227,318.5209943140076,0.2444655167530913,0.4291805357142857,0.0036450716270969,True,443.5874028,354.28287167,532.89193393,pass_all,89.30453113000004,175.0368810148001,True
118,119.0,2022-10-31 20:52:33,False,True,True,True,1,True,10505.70874,False,473.8146226275001,2.220908468401631,478.1676032255673,469.46164202943294,1.1909914570841622,0.6333053571428572,0.0036450716270969,True,573.8567012,458.2508998,689.4625026,pass_all,115.60580140000002,226.58737074400003,True
119,120.0,2022-10-31 21:03:38,False,True,True,True,1,True,10504.81131,False,42.81233371275,0.1798803164151862,43.164899132923765,42.45976829257623,0.053771686835033,0.0572233928571428,0.0036450716270969,True,76.02348931,48.8288535,103.21812512,pass_all,27.194635809999994,53.301486187599984,True
120,121.0,2022-10-31 21:14:24,False,True,True,True,0,True,10502.86686,False,529.39566663375,3.046282153299729,535.3663796542174,523.4249536132826,2.280216528351387,0.7075955357142859,0.0036450716270969,True,669.4204486,450.5203984,888.3204988,pass_all,218.9000502,429.044098392,True
