,overpass_id,zero_release,operator_kept,operator_detected,operator_quantified,operator_quantification,release_rate_kgh,stanford_kept_strict,qc_summary_strict,stanford_kept_lax,qc_summary_lax,percent_error
177,178.0,False,True,True,True,16.0,14.140546867104002,True,pass_all,True,pass_all,13.149796470897144
178,179.0,False,True,True,True,18.0,14.099951572224,True,pass_all,True,pass_all,27.660012928404974
179,180.0,True,True,False,False,,0.0,True,pass_all,True,pass_all,
180,181.0,False,True,True,True,27.0,25.322630060448,True,pass_all,True,pass_all,6.6239957522102895
181,182.0,False,True,True,True,21.0,20.106875085696,True,pass_all,True,pass_all,4.441888212352637
182,183.0,False,True,True,True,16.0,20.12990461776,True,pass_all,True,pass_all,20.51626520930612
183,184.0,False,True,True,True,8.0,15.18156228288,True,pass_all,True,pass_all,47.304501006319555
184,185.0,False,True,True,True,7.0,15.157000852896,True,pass_all,True,pass_all,53.81672094672653
185,186.0,False,True,True,True,16.0,15.143951352096002,True,pass_all,True,pass_all,5.652742986298069
186,187.0,False,True,True,True,13.0,15.157840559904,True,pass_all,True,pass_all,14.23580457503946
187,188.0,False,True,True,True,17.0,28.642735117248,True,pass_all,True,pass_all,40.64812619880359
188,189.0,False,True,True,True,11.0,28.737378040224,True,pass_all,True,pass_all,61.72232559072304
189,190.0,False,True,False,False,,28.861399361088,True,pass_all,True,pass_all,
190,191.0,False,True,False,False,,29.028308150016,True,pass_all,True,pass_all,
191,192.0,False,True,False,False,,16.693870676344613,True,pass_all,True,pass_all,
