,Operator,Stage,overpass_id,DateOfSurvey,TimestampUTC,Detected,QuantifiedPlume,FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,OperatorWindspeed,QCFlag,OperatorKeep
232,Kairos - LS23,3,233.0,10/27/22,18:01:09,True,True,0.0,0.0,0.0,nan,4.7,clear,True
233,Kairos - LS23,3,234.0,10/27/22,18:04:28,True,True,0.0,0.0,0.0,nan,6.26,clear,True
234,Kairos - LS23,3,235.0,10/27/22,18:07:44,True,True,443.0043782,474.8171256,411.1916308,nan,6.33,clear,True
235,Kairos - LS23,3,236.0,10/27/22,18:11:04,True,True,539.71938295,550.0582158,529.3805501,nan,4.84,clear,True
236,Kairos - LS23,3,237.0,10/27/22,18:14:15,True,True,478.12817935,480.4848301,475.7715286,nan,5.43,clear,True
237,Kairos - LS23,3,238.0,10/27/22,18:17:50,True,True,586.54661295,596.1887768,576.9044491,nan,5.79,clear,True
238,Kairos - LS23,3,239.0,10/27/22,18:20:58,True,True,442.501058,449.2023961,435.7997199,nan,6.38,clear,True
239,Kairos - LS23,3,240.0,10/27/22,18:24:24,True,True,567.47783135,570.9873457,563.968317,nan,6.38,clear,True
240,Kairos - LS23,3,241.0,10/27/22,18:27:36,True,True,443.4956833,446.2544273,440.7369393,nan,6.62,clear,True
241,Kairos - LS23,3,242.0,10/27/22,18:31:01,True,True,0.0,0.0,0.0,nan,5.77,clear,True
242,Kairos - LS23,3,243.0,10/27/22,18:34:09,True,True,0.0,0.0,0.0,nan,5.56,clear,True
243,Kairos - LS23,3,244.0,10/27/22,18:37:31,True,True,0.0,0.0,0.0,nan,4.99,clear,True
244,Kairos - LS23,3,245.0,10/27/22,18:40:34,True,True,0.0,0.0,0.0,nan,6.48,clear,True
245,Kairos - LS23,3,246.0,10/27/22,18:43:53,True,True,3.8523763935,7.704752787,0.0,nan,4.81,clear,True
246,Kairos - LS23,3,247.0,10/27/22,18:47:05,True,True,5.8300150649999996,7.270371728,4.389658402,nan,4.11,clear,True
247,Kairos - LS23,3,248.0,10/27/22,18:50:26,True,True,7.056040379500001,7.218248204,6.893832555,nan,4.86,clear,True
248,Kairos - LS23,3,249.0,10/27/22,18:53:33,True,True,0.0,0.0,0.0,nan,6.06,clear,True
249,Kairos - LS23,3,250.0,10/27/22,18:56:58,True,True,6.8839162055,8.260699446,5.507132965,nan,5.33,clear,True
250,Kairos - LS23,3,251.0,10/27/22,19:00:06,True,True,18.023258795,21.25421208,14.79230551,nan,3.43,clear,True
251,Kairos - LS23,3,252.0,10/27/22,19:03:29,True,True,13.88227806,14.46632212,13.298234,nan,5.39,clear,True
252,Kairos - LS23,3,253.0,10/27/22,19:06:40,True,True,10.921964405,11.01777111,10.8261577,nan,5.74,clear,True
253,Kairos - LS23,3,254.0,10/27/22,19:10:00,True,True,16.87545446,16.87545446,16.87545446,nan,4.6,clear,True
254,Kairos - LS23,3,255.0,10/27/22,19:13:13,True,True,0.0,0.0,0.0,nan,6.03,clear,True
255,Kairos - LS23,3,256.0,10/27/22,19:16:39,True,True,0.0,0.0,0.0,nan,4.06,clear,True
256,Kairos - LS23,3,257.0,10/27/22,19:19:47,True,True,7.644187237,8.024284945,7.264089529,nan,5.06,clear,True
257,Kairos - LS23,3,258.0,10/27/22,19:23:15,True,True,6.595730979000001,6.946567733,6.244894225,nan,4.21,clear,True
258,Kairos - LS23,3,259.0,10/27/22,19:26:22,True,True,9.277822803,9.870024259,8.685621347,nan,5.92,clear,True
259,Kairos - LS23,3,260.0,10/27/22,19:29:31,True,True,8.137277932,8.137277932,8.137277932,nan,5.54,clear,True
260,Kairos - LS23,3,261.0,10/27/22,19:32:38,True,True,0.0,0.0,0.0,nan,5.54,clear,True
261,Kairos - LS23,3,262.0,10/27/22,19:35:57,True,True,0.0,0.0,0.0,nan,5.24,clear,True
262,Kairos - LS23,3,263.0,10/27/22,19:39:05,True,True,0.0,0.0,0.0,nan,6.14,clear,True
263,Kairos - LS23,3,264.0,10/27/22,19:42:35,True,True,0.0,0.0,0.0,nan,5.33,clear,True
264,Kairos - LS23,3,265.0,10/27/22,19:45:42,True,True,0.0,0.0,0.0,nan,3.86,clear,True
265,Kairos - LS23,3,266.0,10/27/22,19:49:00,True,True,0.0,0.0,0.0,nan,3.49,clear,True
266,Kairos - LS23,3,267.0,10/27/22,19:52:09,True,True,0.0,0.0,0.0,nan,5.26,clear,True
267,Kairos - LS23,3,268.0,10/27/22,19:55:22,True,True,0.0,0.0,0.0,nan,6.45,clear,True
268,Kairos - LS23,3,269.0,10/27/22,19:58:28,True,True,0.0,0.0,0.0,nan,5.33,clear,True
269,Kairos - LS23,3,270.0,10/27/22,20:01:40,True,True,0.0,0.0,0.0,nan,4.86,clear,True
270,Kairos - LS23,3,271.0,10/27/22,20:04:44,True,True,0.0,0.0,0.0,nan,4.91,clear,True
271,Kairos - LS23,3,272.0,10/27/22,20:08:03,True,True,28.003563835,30.77918694,25.22794073,nan,3.3,clear,True
272,Kairos - LS23,3,273.0,10/27/22,20:11:04,True,True,16.19798335,18.08512704,14.31083966,nan,3.14,clear,True
273,Kairos - LS23,3,274.0,10/27/22,20:14:18,True,True,0.0,0.0,0.0,nan,4.65,clear,True
274,Kairos - LS23,3,275.0,10/28/22,16:41:12,True,True,9.3499433745,10.42712579,8.272760959,nan,2.58,clear,True
275,Kairos - LS23,3,276.0,10/28/22,16:44:21,True,True,6.7383952855,9.21521085,4.261579721,nan,2.18,clear,True
276,Kairos - LS23,3,277.0,10/28/22,16:47:43,True,True,0.0,0.0,0.0,nan,1.58,clear,True
277,Kairos - LS23,3,278.0,10/28/22,16:50:53,True,True,0.0,0.0,0.0,nan,2.59,clear,True
278,Kairos - LS23,3,279.0,10/28/22,16:54:17,True,True,0.0,0.0,0.0,nan,2.76,clear,True
279,Kairos - LS23,3,280.0,10/28/22,16:57:25,True,True,0.0,0.0,0.0,nan,2.68,clear,True
280,Kairos - LS23,3,281.0,10/28/22,17:00:48,True,True,16.577838694999997,17.09201765,16.06365974,nan,2.13,clear,True
281,Kairos - LS23,3,282.0,10/28/22,17:03:50,True,True,22.21336288,22.75405325,21.67267251,nan,2.7,clear,True
282,Kairos - LS23,3,283.0,10/28/22,17:07:10,True,True,0.0,0.0,0.0,nan,1.76,clear,True
283,Kairos - LS23,3,284.0,10/28/22,17:10:17,True,True,0.0,0.0,0.0,nan,2.47,clear,True
284,Kairos - LS23,3,285.0,10/28/22,17:13:39,True,True,0.0,0.0,0.0,nan,2.18,clear,True
285,Kairos - LS23,3,286.0,10/28/22,17:16:43,True,True,0.0,0.0,0.0,nan,2.39,clear,True
286,Kairos - LS23,3,287.0,10/28/22,17:20:05,True,True,0.0,0.0,0.0,nan,2.71,clear,True
287,Kairos - LS23,3,288.0,10/28/22,17:23:05,True,True,0.0,0.0,0.0,nan,2.14,clear,True
288,Kairos - LS23,3,289.0,10/28/22,17:26:29,True,True,0.0,0.0,0.0,nan,2.81,clear,True
289,Kairos - LS23,3,290.0,10/28/22,17:29:30,True,True,2.7170312325,5.434062465,0.0,nan,2.59,clear,True
290,Kairos - LS23,3,291.0,10/28/22,17:32:54,True,True,7.0617577895,9.624641165,4.498874414,nan,2.21,clear,True
291,Kairos - LS23,3,292.0,10/28/22,17:35:56,True,True,8.294061545,11.09940589,5.4887172,nan,2.44,clear,True
292,Kairos - LS23,3,293.0,10/28/22,17:39:22,True,True,13.0529413,13.16744078,12.93844182,nan,2.29,clear,True
293,Kairos - LS23,3,294.0,10/28/22,17:42:29,True,True,12.146936047,16.19591473,8.097957364,nan,3.03,clear,True
294,Kairos - LS23,3,295.0,10/28/22,17:45:59,True,True,15.05986484,15.19361142,14.92611826,nan,3.21,clear,True
295,Kairos - LS23,3,296.0,10/28/22,17:49:03,True,True,8.587509562000001,11.45001275,5.725006374,nan,2.07,clear,True
296,Kairos - LS23,3,297.0,10/28/22,17:52:29,True,True,1030.0509525,1059.357072,1000.744833,nan,2.63,clear,True
297,Kairos - LS23,3,298.0,10/28/22,17:55:27,False,False,,,,nan,3.09,KA-Combo,False
298,Kairos - LS23,3,299.0,10/28/22,17:58:53,True,True,0.0,0.0,0.0,nan,3.25,clear,True
299,Kairos - LS23,3,300.0,10/28/22,18:01:56,True,True,630.65438725,642.1006363,619.2081382,nan,3.7,clear,True
300,Kairos - LS23,3,301.0,10/28/22,18:05:18,True,True,616.5751664,630.2916727,602.8586601,nan,3.64,clear,True
301,Kairos - LS23,3,302.0,10/28/22,18:08:16,True,True,0.0,0.0,0.0,nan,3.54,clear,True
302,Kairos - LS23,3,303.0,10/28/22,18:11:40,True,True,592.0074978,662.2705921,521.7444035,nan,4.01,clear,True
303,Kairos - LS23,3,304.0,10/28/22,18:14:41,True,True,400.81353425,405.8765966,395.7504719,nan,2.93,clear,True
304,Kairos - LS23,3,305.0,10/28/22,18:18:05,True,True,5.730122678,6.849801822,4.610443534,nan,3.95,clear,True
305,Kairos - LS23,3,306.0,10/28/22,18:21:10,True,True,16.262042225000002,16.75341329,15.77067116,nan,2.81,clear,True
306,Kairos - LS23,3,307.0,10/28/22,18:24:29,False,False,,,,nan,3.01,KA-Combo,False
307,Kairos - LS23,3,308.0,10/28/22,18:27:32,False,False,,,,nan,3.85,KA-Combo,False
308,Kairos - LS23,3,309.0,10/28/22,18:30:56,False,False,,,,nan,3.52,KA-Combo,False
309,Kairos - LS23,3,310.0,10/28/22,18:33:56,True,True,8.058197521,8.240877062,7.87551798,nan,2.43,clear,True
310,Kairos - LS23,3,311.0,10/28/22,18:37:13,False,False,,,,nan,3.54,KA-Combo,False
311,Kairos - LS23,3,312.0,10/28/22,18:40:18,False,False,,,,nan,2.26,KA-Combo,False
312,Kairos - LS23,3,313.0,10/28/22,18:43:39,False,False,,,,nan,3.55,KA-Combo,False
313,Kairos - LS23,3,314.0,10/28/22,18:46:46,True,True,8.6470601445,8.935295483,8.358824806,nan,2.88,clear,True
314,Kairos - LS23,3,315.0,10/28/22,18:50:00,True,True,0.0,0.0,0.0,nan,1.88,clear,True
315,Kairos - LS23,3,316.0,10/28/22,18:52:58,True,True,0.0,0.0,0.0,nan,4.01,clear,True
316,Kairos - LS23,3,317.0,10/28/22,18:56:18,True,True,11.81758306,12.35331349,11.28185263,nan,3.78,clear,True
317,Kairos - LS23,3,318.0,10/28/22,18:59:27,True,True,223.63750095,231.4280614,215.8469405,nan,2.64,clear,True
318,Kairos - LS23,3,319.0,10/28/22,19:02:55,False,False,,,,nan,3.99,KA-Combo,False
319,Kairos - LS23,3,320.0,10/28/22,19:06:01,True,True,4.2293812775,8.458762555,0.0,nan,4.09,clear,True
320,Kairos - LS23,3,321.0,10/28/22,19:09:20,True,True,6.669609961499999,8.980860938,4.358358985,nan,3.96,clear,True
321,Kairos - LS23,3,322.0,10/28/22,19:12:30,True,True,0.0,0.0,0.0,nan,2.22,clear,True
322,Kairos - LS23,3,323.0,10/28/22,19:15:56,True,True,0.0,0.0,0.0,nan,3.8,clear,True
323,Kairos - LS23,3,324.0,10/28/22,19:18:59,True,True,0.0,0.0,0.0,nan,3.43,clear,True
324,Kairos - LS23,3,325.0,10/28/22,19:22:18,True,True,4.1403059245,5.180481305,3.100130544,nan,2.45,clear,True
325,Kairos - LS23,3,326.0,10/28/22,19:25:26,True,True,7.5481222275,8.328962458,6.767281997,nan,3.9,clear,True
326,Kairos - LS23,3,327.0,10/28/22,19:28:43,True,True,52.033171435,56.26668394,47.79965893,nan,3.6,clear,True
327,Kairos - LS23,3,328.0,10/28/22,19:31:52,True,True,58.77754232,60.76518868,56.78989596,nan,2.62,clear,True
328,Kairos - LS23,3,329.0,10/28/22,19:35:12,False,False,,,,nan,1.48,KA-Combo,False
329,Kairos - LS23,3,330.0,10/28/22,19:38:23,False,False,,,,nan,2.05,KA-Combo,False
330,Kairos - LS23,3,331.0,10/28/22,19:41:55,True,True,534.4922807,534.4922807,534.4922807,nan,1.74,clear,True
331,Kairos - LS23,3,332.0,10/28/22,19:45:07,True,True,541.12682875,549.9582138,532.2954437,nan,1.66,clear,True
332,Kairos - LS23,3,333.0,10/28/22,19:48:31,True,True,96.717479405,97.59777307,95.83718574,nan,2.29,clear,True
333,Kairos - LS23,3,334.0,10/28/22,19:51:35,True,True,33.592526655,33.63749657,33.54755674,nan,1.8,clear,True
334,Kairos - LS23,3,335.0,10/28/22,19:55:01,True,True,423.1273726,426.917672,419.3370732,nan,1.3,clear,True
335,Kairos - LS23,3,336.0,10/28/22,19:58:08,True,True,40.796013605,40.99717738,40.59484983,nan,2.41,clear,True
336,Kairos - LS23,3,337.0,10/28/22,20:01:31,True,True,24.98873722,25.63806736,24.33940708,nan,1.26,clear,True
337,Kairos - LS23,3,338.0,10/28/22,20:04:36,False,False,,,,nan,1.48,KA-Combo,False
338,Kairos - LS23,3,339.0,10/28/22,20:07:51,False,False,,,,nan,1.9,KA-Combo,False
339,Kairos - LS23,3,340.0,10/28/22,20:10:53,False,False,,,,nan,1.33,KA-Combo,False
340,Kairos - LS23,3,341.0,10/28/22,20:14:12,False,False,,,,nan,0.92,KA-Combo,False
341,Kairos - LS23,3,342.0,10/28/22,20:17:16,False,False,,,,nan,1.66,KA-Combo,False
342,Kairos - LS23,3,343.0,10/28/22,20:20:43,False,False,,,,nan,3.3,KA-Combo,False
343,Kairos - LS23,3,344.0,10/28/22,20:23:50,True,True,9.066274951,11.62219289,6.510357012,nan,2.89,clear,True
344,Kairos - LS23,3,345.0,10/28/22,20:27:06,True,True,376.98457435,383.0064092,370.9627395,nan,2.65,clear,True
345,Kairos - LS23,3,346.0,10/28/22,20:30:10,True,True,391.93909895,392.2791676,391.5990303,nan,2.4,clear,True
346,Kairos - LS23,3,347.0,10/28/22,20:33:34,True,True,394.57420305000005,400.6947468,388.4536593,nan,2.83,clear,True
347,Kairos - LS23,3,348.0,10/28/22,20:36:39,True,True,21.347265280000002,21.91772666,20.7768039,nan,3.6,clear,True
348,Kairos - LS23,3,349.0,10/28/22,20:39:57,True,True,104.49578389999999,106.9067727,102.0847951,nan,2.35,clear,True
