,Operator,Stage,overpass_id,DateOfSurvey,TimestampUTC,Detected,QuantifiedPlume,FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,OperatorWindspeed,QCFlag,OperatorKeep
232,Kairos - LS23,2,233.0,10/27/22,18:01:09,True,True,0.0,0.0,0.0,nan,4.7,clear,True
233,Kairos - LS23,2,234.0,10/27/22,18:04:28,True,True,0.0,0.0,0.0,nan,6.26,clear,True
234,Kairos - LS23,2,235.0,10/27/22,18:07:44,True,True,475.3436978,509.4787758,441.2086198,nan,6.33,clear,True
235,Kairos - LS23,2,236.0,10/27/22,18:11:04,True,True,579.11889795,590.2124656,568.0253303,nan,4.84,clear,True
236,Kairos - LS23,2,237.0,10/27/22,18:14:15,True,True,513.03153645,515.5602227,510.5028502,nan,5.43,clear,True
237,Kairos - LS23,2,238.0,10/27/22,18:17:50,True,True,629.3645157000001,639.7105575,619.0184739,nan,5.79,clear,True
238,Kairos - LS23,2,239.0,10/27/22,18:20:58,True,True,474.80363520000003,481.994171,467.6130994,nan,6.38,clear,True
239,Kairos - LS23,2,240.0,10/27/22,18:24:24,True,True,608.9037129999999,612.6694219,605.1380041,nan,6.38,clear,True
240,Kairos - LS23,2,241.0,10/27/22,18:27:36,True,True,475.8708682,478.8310005,472.9107359,nan,6.62,clear,True
241,Kairos - LS23,2,242.0,10/27/22,18:31:01,True,True,0.0,0.0,0.0,nan,5.77,clear,True
242,Kairos - LS23,2,243.0,10/27/22,18:34:09,True,True,0.0,0.0,0.0,nan,5.56,clear,True
243,Kairos - LS23,2,244.0,10/27/22,18:37:31,True,True,0.0,0.0,0.0,nan,4.99,clear,True
244,Kairos - LS23,2,245.0,10/27/22,18:40:34,True,True,0.0,0.0,0.0,nan,6.48,clear,True
245,Kairos - LS23,2,246.0,10/27/22,18:43:53,True,True,4.13359987,8.26719974,0.0,nan,4.81,clear,True
246,Kairos - LS23,2,247.0,10/27/22,18:47:05,True,True,6.2556061645,7.801108864,4.710103465,nan,4.11,clear,True
247,Kairos - LS23,2,248.0,10/27/22,18:50:26,True,True,7.571131327,7.745180323,7.397082331,nan,4.86,clear,True
248,Kairos - LS23,2,249.0,10/27/22,18:53:33,True,True,0.0,0.0,0.0,nan,6.06,clear,True
249,Kairos - LS23,2,250.0,10/27/22,18:56:58,True,True,7.3864420885,8.863730506,5.909153671,nan,5.33,clear,True
250,Kairos - LS23,2,251.0,10/27/22,19:00:06,True,True,19.338956685,22.80576956,15.87214381,nan,3.43,clear,True
251,Kairos - LS23,2,252.0,10/27/22,19:03:29,True,True,14.89568436,15.52236364,14.26900508,nan,5.39,clear,True
252,Kairos - LS23,2,253.0,10/27/22,19:06:40,True,True,11.719267805,11.8220684,11.61646721,nan,5.74,clear,True
253,Kairos - LS23,2,254.0,10/27/22,19:10:00,True,True,18.10736264,18.10736264,18.10736264,nan,4.6,clear,True
254,Kairos - LS23,2,255.0,10/27/22,19:13:13,True,True,0.0,0.0,0.0,nan,6.03,clear,True
255,Kairos - LS23,2,256.0,10/27/22,19:16:39,True,True,0.0,0.0,0.0,nan,4.06,clear,True
256,Kairos - LS23,2,257.0,10/27/22,19:19:47,True,True,8.2022129055,8.610057746,7.794368065,nan,5.06,clear,True
257,Kairos - LS23,2,258.0,10/27/22,19:23:15,True,True,7.07721934,7.453667177,6.700771503,nan,4.21,clear,True
258,Kairos - LS23,2,259.0,10/27/22,19:26:22,True,True,9.9551038675,10.59053603,9.319671705,nan,5.92,clear,True
259,Kairos - LS23,2,260.0,10/27/22,19:29:31,True,True,8.731299221,8.731299221,8.731299221,nan,5.54,clear,True
260,Kairos - LS23,2,261.0,10/27/22,19:32:38,True,True,0.0,0.0,0.0,nan,5.54,clear,True
261,Kairos - LS23,2,262.0,10/27/22,19:35:57,True,True,0.0,0.0,0.0,nan,5.24,clear,True
262,Kairos - LS23,2,263.0,10/27/22,19:39:05,True,True,0.0,0.0,0.0,nan,6.14,clear,True
263,Kairos - LS23,2,264.0,10/27/22,19:42:35,True,True,0.0,0.0,0.0,nan,5.33,clear,True
264,Kairos - LS23,2,265.0,10/27/22,19:45:42,True,True,0.0,0.0,0.0,nan,3.86,clear,True
265,Kairos - LS23,2,266.0,10/27/22,19:49:00,True,True,0.0,0.0,0.0,nan,3.49,clear,True
266,Kairos - LS23,2,267.0,10/27/22,19:52:09,True,True,0.0,0.0,0.0,nan,5.26,clear,True
267,Kairos - LS23,2,268.0,10/27/22,19:55:22,True,True,0.0,0.0,0.0,nan,6.45,clear,True
268,Kairos - LS23,2,269.0,10/27/22,19:58:28,True,True,0.0,0.0,0.0,nan,5.33,clear,True
269,Kairos - LS23,2,270.0,10/27/22,20:01:40,True,True,0.0,0.0,0.0,nan,4.86,clear,True
270,Kairos - LS23,2,271.0,10/27/22,20:04:44,True,True,0.0,0.0,0.0,nan,4.91,clear,True
271,Kairos - LS23,2,272.0,10/27/22,20:08:03,True,True,30.047823994999998,33.02606759,27.0695804,nan,3.3,clear,True
272,Kairos - LS23,2,273.0,10/27/22,20:11:04,True,True,17.38043613,19.40534131,15.35553095,nan,3.14,clear,True
273,Kairos - LS23,2,274.0,10/27/22,20:14:18,True,True,0.0,0.0,0.0,nan,4.65,clear,True
274,Kairos - LS23,2,275.0,10/28/22,16:41:12,True,True,10.0324892395,11.18830597,8.876672509,nan,2.58,clear,True
275,Kairos - LS23,2,276.0,10/28/22,16:44:21,True,True,7.2302981415000005,9.887921242,4.572675041,nan,2.18,clear,True
276,Kairos - LS23,2,277.0,10/28/22,16:47:43,True,True,0.0,0.0,0.0,nan,1.58,clear,True
277,Kairos - LS23,2,278.0,10/28/22,16:50:53,True,True,0.0,0.0,0.0,nan,2.59,clear,True
278,Kairos - LS23,2,279.0,10/28/22,16:54:17,True,True,0.0,0.0,0.0,nan,2.76,clear,True
279,Kairos - LS23,2,280.0,10/28/22,16:57:25,True,True,0.0,0.0,0.0,nan,2.68,clear,True
280,Kairos - LS23,2,281.0,10/28/22,17:00:48,True,True,17.78802092,18.33973494,17.2363069,nan,2.13,clear,True
281,Kairos - LS23,2,282.0,10/28/22,17:03:50,True,True,23.83493837,24.41509914,23.2547776,nan,2.7,clear,True
282,Kairos - LS23,2,283.0,10/28/22,17:07:10,True,True,0.0,0.0,0.0,nan,1.76,clear,True
283,Kairos - LS23,2,284.0,10/28/22,17:10:17,True,True,0.0,0.0,0.0,nan,2.47,clear,True
284,Kairos - LS23,2,285.0,10/28/22,17:13:39,True,True,0.0,0.0,0.0,nan,2.18,clear,True
285,Kairos - LS23,2,286.0,10/28/22,17:16:43,True,True,0.0,0.0,0.0,nan,2.39,clear,True
286,Kairos - LS23,2,287.0,10/28/22,17:20:05,True,True,0.0,0.0,0.0,nan,2.71,clear,True
287,Kairos - LS23,2,288.0,10/28/22,17:23:05,True,True,0.0,0.0,0.0,nan,2.14,clear,True
288,Kairos - LS23,2,289.0,10/28/22,17:26:29,True,True,0.0,0.0,0.0,nan,2.81,clear,True
289,Kairos - LS23,2,290.0,10/28/22,17:29:30,True,True,2.9153745125,5.830749025,0.0,nan,2.59,clear,True
290,Kairos - LS23,2,291.0,10/28/22,17:32:54,True,True,7.577266108,10.32723997,4.827292246,nan,2.21,clear,True
291,Kairos - LS23,2,292.0,10/28/22,17:35:56,True,True,8.899528038,11.90966252,5.889393556,nan,2.44,clear,True
292,Kairos - LS23,2,293.0,10/28/22,17:39:22,True,True,14.005806015000001,14.12866396,13.88294807,nan,2.29,clear,True
293,Kairos - LS23,2,294.0,10/28/22,17:42:29,True,True,13.033662376,17.3782165,8.689108252,nan,3.03,clear,True
294,Kairos - LS23,2,295.0,10/28/22,17:45:59,True,True,16.15923497,16.30274505,16.01572489,nan,3.21,clear,True
295,Kairos - LS23,2,296.0,10/28/22,17:49:03,True,True,9.2143977595,12.28586368,6.142931839,nan,2.07,clear,True
296,Kairos - LS23,2,297.0,10/28/22,17:52:29,True,True,1105.2446719999998,1136.690138,1073.799206,nan,2.63,clear,True
297,Kairos - LS23,2,298.0,10/28/22,17:55:27,False,False,,,,nan,3.09,KA-Combo,False
298,Kairos - LS23,2,299.0,10/28/22,17:58:53,True,True,0.0,0.0,0.0,nan,3.25,clear,True
299,Kairos - LS23,2,300.0,10/28/22,18:01:56,True,True,676.69215755,688.9739828,664.4103323,nan,3.7,clear,True
300,Kairos - LS23,2,301.0,10/28/22,18:05:18,True,True,661.5851535500001,676.3029648,646.8673423,nan,3.64,clear,True
301,Kairos - LS23,2,302.0,10/28/22,18:08:16,True,True,0.0,0.0,0.0,nan,3.54,clear,True
302,Kairos - LS23,2,303.0,10/28/22,18:11:40,True,True,635.2240451499999,710.6163453,559.831745,nan,4.01,clear,True
303,Kairos - LS23,2,304.0,10/28/22,18:14:41,True,True,430.07292225000003,435.5055881,424.6402564,nan,2.93,clear,True
304,Kairos - LS23,2,305.0,10/28/22,18:18:05,True,True,6.1484216335,7.349837355,4.947005912,nan,3.95,clear,True
305,Kairos - LS23,2,306.0,10/28/22,18:21:10,True,True,17.449171309999997,17.97641246,16.92193016,nan,2.81,clear,True
306,Kairos - LS23,2,307.0,10/28/22,18:24:29,False,False,,,,nan,3.01,KA-Combo,False
307,Kairos - LS23,2,308.0,10/28/22,18:27:32,False,False,,,,nan,3.85,KA-Combo,False
308,Kairos - LS23,2,309.0,10/28/22,18:30:56,False,False,,,,nan,3.52,KA-Combo,False
309,Kairos - LS23,2,310.0,10/28/22,18:33:56,True,True,8.646445940500001,8.842461088,8.450430793,nan,2.43,clear,True
310,Kairos - LS23,2,311.0,10/28/22,18:37:13,False,False,,,,nan,3.54,KA-Combo,False
311,Kairos - LS23,2,312.0,10/28/22,18:40:18,False,False,,,,nan,2.26,KA-Combo,False
312,Kairos - LS23,2,313.0,10/28/22,18:43:39,False,False,,,,nan,3.55,KA-Combo,False
313,Kairos - LS23,2,314.0,10/28/22,18:46:46,True,True,9.278295535000002,9.587572053,8.969019017,nan,2.88,clear,True
314,Kairos - LS23,2,315.0,10/28/22,18:50:00,True,True,0.0,0.0,0.0,nan,1.88,clear,True
315,Kairos - LS23,2,316.0,10/28/22,18:52:58,True,True,0.0,0.0,0.0,nan,4.01,clear,True
316,Kairos - LS23,2,317.0,10/28/22,18:56:18,True,True,12.680266625,13.25510538,12.10542787,nan,3.78,clear,True
317,Kairos - LS23,2,318.0,10/28/22,18:59:27,True,True,239.96303855,248.3223099,231.6037672,nan,2.64,clear,True
318,Kairos - LS23,2,319.0,10/28/22,19:02:55,False,False,,,,nan,3.99,KA-Combo,False
319,Kairos - LS23,2,320.0,10/28/22,19:06:01,True,True,4.5381261105,9.076252221,0.0,nan,4.09,clear,True
320,Kairos - LS23,2,321.0,10/28/22,19:09:20,True,True,7.156491489,9.636463787,4.676519191,nan,3.96,clear,True
321,Kairos - LS23,2,322.0,10/28/22,19:12:30,True,True,0.0,0.0,0.0,nan,2.22,clear,True
322,Kairos - LS23,2,323.0,10/28/22,19:15:56,True,True,0.0,0.0,0.0,nan,3.8,clear,True
323,Kairos - LS23,2,324.0,10/28/22,19:18:59,True,True,0.0,0.0,0.0,nan,3.43,clear,True
324,Kairos - LS23,2,325.0,10/28/22,19:22:18,True,True,4.442548257,5.55865644,3.326440074,nan,2.45,clear,True
325,Kairos - LS23,2,326.0,10/28/22,19:25:26,True,True,8.09913515,8.936976717,7.261293583,nan,3.9,clear,True
326,Kairos - LS23,2,327.0,10/28/22,19:28:43,True,True,55.83159295,60.37415187,51.28903403,nan,3.6,clear,True
327,Kairos - LS23,2,328.0,10/28/22,19:31:52,True,True,63.068302905,65.20104745,60.93555836,nan,2.62,clear,True
328,Kairos - LS23,2,329.0,10/28/22,19:35:12,False,False,,,,nan,1.48,KA-Combo,False
329,Kairos - LS23,2,330.0,10/28/22,19:38:23,False,False,,,,nan,2.05,KA-Combo,False
330,Kairos - LS23,2,331.0,10/28/22,19:41:55,True,True,573.5102172,573.5102172,573.5102172,nan,1.74,clear,True
331,Kairos - LS23,2,332.0,10/28/22,19:45:07,True,True,580.62908725,590.1051634,571.1530111,nan,1.66,clear,True
332,Kairos - LS23,2,333.0,10/28/22,19:48:31,True,True,103.77785539999999,104.7224105,102.8333003,nan,2.29,clear,True
333,Kairos - LS23,2,334.0,10/28/22,19:51:35,True,True,36.0447811,36.09303382,35.99652838,nan,1.8,clear,True
334,Kairos - LS23,2,335.0,10/28/22,19:55:01,True,True,454.0156708,458.0826621,449.9486795,nan,1.3,clear,True
335,Kairos - LS23,2,336.0,10/28/22,19:58:08,True,True,43.7741226,43.98997133,43.55827387,nan,2.41,clear,True
336,Kairos - LS23,2,337.0,10/28/22,20:01:31,True,True,26.81291504,27.50964628,26.1161838,nan,1.26,clear,True
337,Kairos - LS23,2,338.0,10/28/22,20:04:36,False,False,,,,nan,1.48,KA-Combo,False
338,Kairos - LS23,2,339.0,10/28/22,20:07:51,False,False,,,,nan,1.9,KA-Combo,False
339,Kairos - LS23,2,340.0,10/28/22,20:10:53,False,False,,,,nan,1.33,KA-Combo,False
340,Kairos - LS23,2,341.0,10/28/22,20:14:12,False,False,,,,nan,0.92,KA-Combo,False
341,Kairos - LS23,2,342.0,10/28/22,20:17:16,False,False,,,,nan,1.66,KA-Combo,False
342,Kairos - LS23,2,343.0,10/28/22,20:20:43,False,False,,,,nan,3.3,KA-Combo,False
343,Kairos - LS23,2,344.0,10/28/22,20:23:50,True,True,9.728113021999999,12.47061297,6.985613074,nan,2.89,clear,True
344,Kairos - LS23,2,345.0,10/28/22,20:27:06,True,True,404.50444830000004,410.9658771,398.0430195,nan,2.65,clear,True
345,Kairos - LS23,2,346.0,10/28/22,20:30:10,True,True,420.55065315,420.9155468,420.1857595,nan,2.4,clear,True
346,Kairos - LS23,2,347.0,10/28/22,20:33:34,True,True,423.37811984999996,429.9454633,416.8107764,nan,2.83,clear,True
347,Kairos - LS23,2,348.0,10/28/22,20:36:39,True,True,22.90561565,23.51772071,22.29351059,nan,3.6,clear,True
348,Kairos - LS23,2,349.0,10/28/22,20:39:57,True,True,112.1239761,114.7109671,109.5369851,nan,2.35,clear,True
