,release_rate,release_sigma,operator_report,operator_sigma
104,24.49122272388,0.0599203470464759,12.0558,0.2981999999999996
105,24.365087475384,0.0548383831040854,20.779200000000003,1.600559999999998
110,634.3118853935999,5.338263011067772,578.539,12.726999999999975
111,636.0504231407999,4.311357000547912,640.0416,5.844079999999963
119,8.528206409832,0.0303049901844056,2.82124,0.12363999999999997
120,8.488963825512,0.030019231850811,3.71132,0.95356
122,142.29691898544,0.31760763745858,100.14152,3.211280000000002
124,142.13504332512002,0.3129368924734944,132.39976,0.0
147,59.63441146776001,0.130189567269067,146.25468,1.355639999999994
148,59.32543315488,0.1326516155691517,67.2672,0.48048
150,88.36545889944,0.1921684302195981,48.2976,0.10319999999999396
151,88.211682726,0.201116773736199,53.013,1.1895600000000002
153,73.98116947103999,0.1654354287766439,40.91752,2.378319999999995
154,73.92327525144,0.1605272791033228,45.3792,0.13920000000000243
159,1041.956208132,27.960059232812178,1198.52348,14.666519999999991
161,1022.9258362824,23.637036218054803,1241.724,10.911200000000008
162,1019.7385170792,26.749337156149423,1678.9376,2.0416000000000167
163,1021.9476236064,33.36360397318923,1096.3344,22.361920000000055
177,4.214550886416001,0.0291530678856471,6.26808,0.93912
178,4.212183782856,0.0219893467372956,7.36736,0.7433600000000009
193,46.70472143663999,0.1111452398691186,50.439,1.2642000000000024
194,46.73118736559999,0.1159605732354066,45.57,0.15623999999999683
197,12.190845711744,0.0345767087067118,11.53512,1.3586400000000012
198,12.131074920888,0.0336039376315866,13.0368,1.317120000000001
199,12.103411180488,0.0332269619163156,12.781759999999998,2.4372000000000007
211,6.991682413920001,0.0280650246578935,15.87372,0.5025199999999987
218,32.087919696144,0.0721213160630751,61.19652,0.777000000000001
220,7.939464975479999,0.0280613880706638,12.10568,1.7738399999999999
221,7.888489542912,0.0291513081738288,6.26316,0.9659599999999999
222,7.871400766368001,0.0283538032365277,12.02776,3.240639999999999
224,4.426820185175999,0.0255347136147517,5.304,5.304
227,23.548562232192,0.0528558674532402,24.93016,0.40663999999999945
228,23.571195164544,0.0531512387476962,14.45696,3.3555200000000003
229,23.595117170159995,0.0536347310498883,23.26372,2.5498800000000017
234,519.0459201360001,4.946962978328284,274.41396,19.70604000000003
235,534.4195447752,4.191331329655689,441.54656,8.45823999999999
236,538.1247748296001,4.489187431852257,352.79200000000003,1.7388799999999947
237,538.1327602392,3.7901313408658432,410.97472,5.495040000000017
238,538.3717521408,4.590627965025691,285.8752,4.329360000000008
239,536.3023902816001,4.061430380186751,371.81248,2.299440000000004
240,536.2550482104001,4.088653107421837,283.90216,1.7660000000000196
245,11.637730611936,0.0315306537811048,3.61344,3.61344
246,11.559382336032,0.0345042870633929,6.4736,1.59936
247,11.645248304688002,0.0349375405692744,6.69552,0.15392000000000028
249,14.283467928336,0.0389336366026383,6.0760000000000005,1.2151999999999994
250,14.257595201232,0.0343757981503314,24.63552,4.7376000000000005
251,22.254657795384,0.0490962859937144,12.28584,0.5168800000000005
252,15.992642183664,0.0408680707750013,9.11088,0.07991999999999955
253,15.963101872008002,0.0394975553944919,17.688,0.0
256,10.507156320768,0.0292580463012547,7.36308,0.36611999999999956
257,10.492052488896,0.0323881151746301,7.670400000000001,0.4079999999999995
258,10.473868570464,0.0321775000782461,7.692959999999999,0.4910399999999999
259,10.460835241224002,0.0325836313774001,7.22304,0.0
271,25.379137528896003,0.0625132731433301,43.65396,4.326840000000004
275,6.122644606062,0.0800109652169219,12.876,4.732799999999999
281,18.92499038594775,0.0440512568336884,35.92984,0.8745600000000024
291,9.664876428651,0.0322840133331246,16.0698,5.442599999999999
292,9.667596169721252,0.0312338458837935,27.11376,0.23784000000000205
293,17.668093695117747,0.0417410997643819,19.1552,6.393599999999999
294,17.66155947443325,0.041682712592209,22.565040000000003,0.20039999999999836
300,595.6512330246751,4.5765826580154,822.86996,17.899639999999977
302,487.17575736974993,2.120242330626812,714.8265200000001,85.18939999999998
303,492.9425207208,2.512767653282051,659.4128800000001,8.32967999999994
309,9.7947968060655,0.1137914969238767,15.483,0.3509999999999991
316,17.600887011690002,0.0527296063529154,13.83716,0.6197999999999997
320,13.285992145803752,0.0355696502320409,7.16152,2.47816
324,7.59348855932175,0.0302887808404665,6.8208,1.7135999999999996
325,7.567531282126125,0.0242462845143602,7.68384,0.7948799999999991
327,58.61948586745499,0.1341862718426056,86.32728,2.9192800000000005
333,51.592803891052505,0.1229588287678076,66.01992,0.1332000000000022
336,49.24048444463249,0.1166012953285081,68.33503999999999,1.7756800000000084
343,9.411912000301502,0.0896454396856851,10.63328,2.997680000000001
346,381.4753298886,1.6725578785720774,475.53056,7.376320000000021
