,datetime_utc,flow_rate,meter,qc_flag
8360,2022-10-29 17:50:24,381.168,mc,0
8361,2022-10-29 17:50:25,382.248,mc,0
8362,2022-10-29 17:50:26,383.472,mc,0
8363,2022-10-29 17:50:27,382.932,mc,0
8364,2022-10-29 17:50:28,382.464,mc,0
8365,2022-10-29 17:50:29,380.556,mc,0
8366,2022-10-29 17:50:30,380.088,mc,0
8367,2022-10-29 17:50:31,381.168,mc,0
8368,2022-10-29 17:50:32,382.896,mc,0
8369,2022-10-29 17:50:33,382.212,mc,0
8370,2022-10-29 17:50:34,380.736,mc,0
8371,2022-10-29 17:50:35,382.608,mc,0
8372,2022-10-29 17:50:36,382.896,mc,0
8373,2022-10-29 17:50:37,381.24,mc,0
8374,2022-10-29 17:50:38,380.556,mc,0
8375,2022-10-29 17:50:39,381.492,mc,0
8376,2022-10-29 17:50:40,383.256,mc,0
8377,2022-10-29 17:50:41,380.808,mc,0
8378,2022-10-29 17:50:42,380.952,mc,0
8379,2022-10-29 17:50:43,382.392,mc,0
8380,2022-10-29 17:50:44,382.392,mc,0
8381,2022-10-29 17:50:45,382.824,mc,0
8382,2022-10-29 17:50:46,382.536,mc,0
8383,2022-10-29 17:50:47,384.48,mc,0
8384,2022-10-29 17:50:48,381.96,mc,0
8385,2022-10-29 17:50:49,383.112,mc,0
8386,2022-10-29 17:50:50,383.004,mc,0
8387,2022-10-29 17:50:51,378.252,mc,0
8388,2022-10-29 17:50:52,352.9836,mc,0
8389,2022-10-29 17:50:53,242.2332,mc,0
8390,2022-10-29 17:50:54,149.6592,mc,0
8391,2022-10-29 17:50:55,144.3168,mc,0
8392,2022-10-29 17:50:56,144.81,mc,0
8393,2022-10-29 17:50:57,145.3608,mc,0
8394,2022-10-29 17:50:58,145.2672,mc,0
8395,2022-10-29 17:50:59,127.2456,mc,0
8396,2022-10-29 17:51:00,75.1536,mc,0
8397,2022-10-29 17:51:01,68.2488,mc,0
8398,2022-10-29 17:51:02,47.5884,mc,0
8399,2022-10-29 17:51:03,40.986,mc,0
8400,2022-10-29 17:51:04,40.1436,mc,0
8401,2022-10-29 17:51:05,11.38824,mc,0
8402,2022-10-29 17:51:06,,mc,2
8403,2022-10-29 17:51:07,,mc,2
8404,2022-10-29 17:51:08,0.0,None,0
8405,2022-10-29 17:51:09,0.0,None,0
8406,2022-10-29 17:51:10,0.0,None,0
8407,2022-10-29 17:51:11,0.0,None,0
8408,2022-10-29 17:51:12,0.0,None,0
8409,2022-10-29 17:51:13,0.0,None,0
8410,2022-10-29 17:51:14,0.0,None,2
8411,2022-10-29 17:51:15,0.0,None,0
8412,2022-10-29 17:51:16,0.0,bc,3
8413,2022-10-29 17:51:17,0.0,bc,3
8414,2022-10-29 17:51:18,0.0,bc,3
8415,2022-10-29 17:51:19,0.0,bc,3
8416,2022-10-29 17:51:20,0.0,bc,3
8417,2022-10-29 17:51:21,1.309212,bc,0
8418,2022-10-29 17:51:22,2.049228,bc,0
8419,2022-10-29 17:51:23,15.6204,bc,0
8420,2022-10-29 17:51:24,25.90308,bc,0
8421,2022-10-29 17:51:25,26.94276,bc,0
8422,2022-10-29 17:51:26,26.98956,bc,0
8423,2022-10-29 17:51:27,26.982,bc,0
8424,2022-10-29 17:51:28,26.89236,bc,0
8425,2022-10-29 17:51:29,26.84628,bc,0
8426,2022-10-29 17:51:30,26.79444,bc,0
8427,2022-10-29 17:51:31,33.19488,bc,0
8428,2022-10-29 17:51:32,49.74480000000001,bc,0
8429,2022-10-29 17:51:33,52.0236,bc,0
8430,2022-10-29 17:51:34,24.36984,bc,2
8431,2022-10-29 17:51:35,14.39064,bc,0
8432,2022-10-29 17:51:36,13.1166,bc,0
8433,2022-10-29 17:51:37,13.02552,bc,0
8434,2022-10-29 17:51:38,19.90008,bc,0
8435,2022-10-29 17:51:39,26.54172,bc,0
8436,2022-10-29 17:51:40,27.41472,bc,0
8437,2022-10-29 17:51:41,27.4518,bc,0
8438,2022-10-29 17:51:42,27.46152,bc,0
8439,2022-10-29 17:51:43,27.3708,bc,0
8440,2022-10-29 17:51:44,27.40284,bc,0
8441,2022-10-29 17:51:45,27.44928,bc,0
8442,2022-10-29 17:51:46,27.39276,bc,0
8443,2022-10-29 17:51:47,27.34164,bc,0
8444,2022-10-29 17:51:48,27.25416,bc,0
8445,2022-10-29 17:51:49,27.2538,bc,0
8446,2022-10-29 17:51:50,27.38736,bc,0
8447,2022-10-29 17:51:51,26.97084,bc,0
8448,2022-10-29 17:51:52,23.64624,bc,0
8449,2022-10-29 17:51:53,23.16384,bc,0
8450,2022-10-29 17:51:54,23.13648,bc,0
8451,2022-10-29 17:51:55,23.16024,bc,0
8452,2022-10-29 17:51:56,23.13864,bc,0
8453,2022-10-29 17:51:57,23.1732,bc,0
8454,2022-10-29 17:51:58,23.21388,bc,0
8455,2022-10-29 17:51:59,23.21928,bc,0
8456,2022-10-29 17:52:00,23.15916,bc,0
8457,2022-10-29 17:52:01,23.18364,bc,0
8458,2022-10-29 17:52:02,23.21784,bc,0
8459,2022-10-29 17:52:03,23.15664,bc,0
8460,2022-10-29 17:52:04,23.21388,bc,0
8461,2022-10-29 17:52:05,23.20776,bc,0
8462,2022-10-29 17:52:06,23.20884,bc,0
8463,2022-10-29 17:52:07,23.23188,bc,0
8464,2022-10-29 17:52:08,23.17464,bc,0
8465,2022-10-29 17:52:09,23.2002,bc,0
8466,2022-10-29 17:52:10,23.23728,bc,0
8467,2022-10-29 17:52:11,23.25744,bc,0
8468,2022-10-29 17:52:12,23.28156,bc,0
8469,2022-10-29 17:52:13,23.23404,bc,0
8470,2022-10-29 17:52:14,23.24304,bc,0
8471,2022-10-29 17:52:15,23.22684,bc,0
8472,2022-10-29 17:52:16,23.28912,bc,0
8473,2022-10-29 17:52:17,23.27832,bc,0
8474,2022-10-29 17:52:18,23.2542,bc,0
8475,2022-10-29 17:52:19,23.2308,bc,0
8476,2022-10-29 17:52:20,23.25204,bc,0
8477,2022-10-29 17:52:21,23.21352,bc,0
8478,2022-10-29 17:52:22,23.2668,bc,0
8479,2022-10-29 17:52:23,23.23908,bc,0
8480,2022-10-29 17:52:24,23.19948,bc,0
8481,2022-10-29 17:52:25,23.26752,bc,0
8482,2022-10-29 17:52:26,23.265,bc,0
8483,2022-10-29 17:52:27,23.25168,bc,0
8484,2022-10-29 17:52:28,23.2506,bc,0
8485,2022-10-29 17:52:29,23.2452,bc,0
8486,2022-10-29 17:52:30,23.21064,bc,0
8487,2022-10-29 17:52:31,23.21244,bc,0
8488,2022-10-29 17:52:32,23.26068,bc,0
8489,2022-10-29 17:52:33,23.28156,bc,0
8490,2022-10-29 17:52:34,23.25204,bc,0
8491,2022-10-29 17:52:35,23.24664,bc,0
8492,2022-10-29 17:52:36,23.211,bc,0
8493,2022-10-29 17:52:37,23.20956,bc,0
8494,2022-10-29 17:52:38,23.22072,bc,0
8495,2022-10-29 17:52:39,23.26896,bc,0
8496,2022-10-29 17:52:40,23.2632,bc,0
8497,2022-10-29 17:52:41,23.22432,bc,0
8498,2022-10-29 17:52:42,23.25996,bc,0
8499,2022-10-29 17:52:43,23.27832,bc,0
8500,2022-10-29 17:52:44,23.2758,bc,0
8501,2022-10-29 17:52:45,23.29308,bc,0
8502,2022-10-29 17:52:46,23.28516,bc,0
8503,2022-10-29 17:52:47,23.3226,bc,0
8504,2022-10-29 17:52:48,23.27832,bc,0
8505,2022-10-29 17:52:49,23.2578,bc,0
8506,2022-10-29 17:52:50,23.23728,bc,0
8507,2022-10-29 17:52:51,23.2578,bc,0
8508,2022-10-29 17:52:52,23.23836,bc,0
8509,2022-10-29 17:52:53,23.19336,bc,0
8510,2022-10-29 17:52:54,23.28912,bc,0
8511,2022-10-29 17:52:55,23.23944,bc,0
8512,2022-10-29 17:52:56,23.25168,bc,0
8513,2022-10-29 17:52:57,23.3136,bc,0
8514,2022-10-29 17:52:58,23.28012,bc,0
8515,2022-10-29 17:52:59,23.29884,bc,0
8516,2022-10-29 17:53:00,23.25024,bc,0
8517,2022-10-29 17:53:01,23.32512,bc,0
8518,2022-10-29 17:53:02,23.2614,bc,0
8519,2022-10-29 17:53:03,23.30748,bc,0
8520,2022-10-29 17:53:04,23.3136,bc,0
8521,2022-10-29 17:53:05,23.27508,bc,0
8522,2022-10-29 17:53:06,23.32728,bc,0
8523,2022-10-29 17:53:07,23.2794,bc,0
8524,2022-10-29 17:53:08,23.31288,bc,0
8525,2022-10-29 17:53:09,23.30424,bc,0
8526,2022-10-29 17:53:10,23.23908,bc,0
8527,2022-10-29 17:53:11,23.27184,bc,0
8528,2022-10-29 17:53:12,23.28192,bc,0
8529,2022-10-29 17:53:13,23.2884,bc,0
8530,2022-10-29 17:53:14,23.30676,bc,0
8531,2022-10-29 17:53:15,23.25024,bc,0
8532,2022-10-29 17:53:16,23.31576,bc,0
8533,2022-10-29 17:53:17,23.29632,bc,0
8534,2022-10-29 17:53:18,23.26824,bc,0
8535,2022-10-29 17:53:19,23.31396,bc,0
8536,2022-10-29 17:53:20,23.29776,bc,0
8537,2022-10-29 17:53:21,23.25996,bc,0
8538,2022-10-29 17:53:22,23.23368,bc,0
8539,2022-10-29 17:53:23,23.30316,bc,0
8540,2022-10-29 17:53:24,23.34096,bc,0
8541,2022-10-29 17:53:25,23.25852,bc,0
8542,2022-10-29 17:53:26,23.33412,bc,0
8543,2022-10-29 17:53:27,23.31288,bc,0
8544,2022-10-29 17:53:28,23.27652,bc,0
8545,2022-10-29 17:53:29,23.32476,bc,0
8546,2022-10-29 17:53:30,23.29956,bc,0
8547,2022-10-29 17:53:31,23.29272,bc,0
8548,2022-10-29 17:53:32,23.31072,bc,0
8549,2022-10-29 17:53:33,23.25276,bc,0
8550,2022-10-29 17:53:34,23.30388,bc,0
8551,2022-10-29 17:53:35,23.29452,bc,0
8552,2022-10-29 17:53:36,23.28192,bc,0
8553,2022-10-29 17:53:37,23.27328,bc,0
8554,2022-10-29 17:53:38,23.29812,bc,0
8555,2022-10-29 17:53:39,23.26824,bc,0
8556,2022-10-29 17:53:40,23.32224,bc,0
8557,2022-10-29 17:53:41,23.30244,bc,0
8558,2022-10-29 17:53:42,23.28912,bc,0
8559,2022-10-29 17:53:43,23.27724,bc,0
8560,2022-10-29 17:53:44,23.22576,bc,0
8561,2022-10-29 17:53:45,23.28552,bc,0
8562,2022-10-29 17:53:46,23.3298,bc,0
8563,2022-10-29 17:53:47,23.29632,bc,2
8564,2022-10-29 17:53:48,23.2596,bc,0
8565,2022-10-29 17:53:49,23.29056,bc,0
8566,2022-10-29 17:53:50,23.31108,bc,0
8567,2022-10-29 17:53:51,23.36364,bc,0
8568,2022-10-29 17:53:52,23.31072,bc,0
8569,2022-10-29 17:53:53,23.34276,bc,0
8570,2022-10-29 17:53:54,23.33016,bc,0
8571,2022-10-29 17:53:55,23.2776,bc,0
8572,2022-10-29 17:53:56,23.29956,bc,0
8573,2022-10-29 17:53:57,23.2956,bc,0
8574,2022-10-29 17:53:58,23.28984,bc,0
8575,2022-10-29 17:53:59,23.26428,bc,0
8576,2022-10-29 17:54:00,23.2776,bc,0
8577,2022-10-29 17:54:01,23.27328,bc,0
8578,2022-10-29 17:54:02,23.30316,bc,0
8579,2022-10-29 17:54:03,23.29956,bc,0
8580,2022-10-29 17:54:04,23.2776,bc,0
8581,2022-10-29 17:54:05,23.29128,bc,0
8582,2022-10-29 17:54:06,23.28372,bc,0
8583,2022-10-29 17:54:07,23.319,bc,0
8584,2022-10-29 17:54:08,23.28048,bc,0
8585,2022-10-29 17:54:09,23.25168,bc,0
8586,2022-10-29 17:54:10,23.3442,bc,0
8587,2022-10-29 17:54:11,23.31612,bc,0
8588,2022-10-29 17:54:12,23.29956,bc,0
8589,2022-10-29 17:54:13,23.29308,bc,0
8590,2022-10-29 17:54:14,23.24808,bc,0
8591,2022-10-29 17:54:15,23.2506,bc,0
8592,2022-10-29 17:54:16,23.27652,bc,0
8593,2022-10-29 17:54:17,23.28372,bc,0
8594,2022-10-29 17:54:18,23.30064,bc,0
8595,2022-10-29 17:54:19,23.25024,bc,0
8596,2022-10-29 17:54:20,23.3424,bc,0
8597,2022-10-29 17:54:21,23.29056,bc,0
8598,2022-10-29 17:54:22,23.29956,bc,0
8599,2022-10-29 17:54:23,23.27868,bc,0
8600,2022-10-29 17:54:24,23.31504,bc,0
8601,2022-10-29 17:54:25,23.30208,bc,0
8602,2022-10-29 17:54:26,23.30892,bc,0
8603,2022-10-29 17:54:27,23.3154,bc,0
8604,2022-10-29 17:54:28,23.3388,bc,0
8605,2022-10-29 17:54:29,23.29596,bc,0
8606,2022-10-29 17:54:30,23.27544,bc,0
8607,2022-10-29 17:54:31,23.29416,bc,0
8608,2022-10-29 17:54:32,23.29056,bc,0
8609,2022-10-29 17:54:33,23.28264,bc,0
8610,2022-10-29 17:54:34,23.30388,bc,0
8611,2022-10-29 17:54:35,23.24628,bc,0
8612,2022-10-29 17:54:36,23.22,bc,0
8613,2022-10-29 17:54:37,23.27328,bc,0
8614,2022-10-29 17:54:38,23.25132,bc,0
8615,2022-10-29 17:54:39,23.283,bc,0
8616,2022-10-29 17:54:40,23.27076,bc,0
8617,2022-10-29 17:54:41,23.26644,bc,0
8618,2022-10-29 17:54:42,23.238,bc,0
8619,2022-10-29 17:54:43,23.21856,bc,0
8620,2022-10-29 17:54:44,23.2974,bc,0
8621,2022-10-29 17:54:45,23.26428,bc,0
8622,2022-10-29 17:54:46,23.25996,bc,0
8623,2022-10-29 17:54:47,23.24736,bc,0
8624,2022-10-29 17:54:48,23.2866,bc,0
8625,2022-10-29 17:54:49,23.27436,bc,0
8626,2022-10-29 17:54:50,23.31144,bc,0
8627,2022-10-29 17:54:51,23.28192,bc,0
8628,2022-10-29 17:54:52,23.23332,bc,0
8629,2022-10-29 17:54:53,23.23548,bc,0
8630,2022-10-29 17:54:54,23.25636,bc,0
8631,2022-10-29 17:54:55,23.22288,bc,0
8632,2022-10-29 17:54:56,23.26824,bc,0
8633,2022-10-29 17:54:57,23.21568,bc,0
8634,2022-10-29 17:54:58,23.23476,bc,0
8635,2022-10-29 17:54:59,23.2596,bc,0
8636,2022-10-29 17:55:00,23.30532,bc,0
8637,2022-10-29 17:55:01,23.2632,bc,0
8638,2022-10-29 17:55:02,23.25312,bc,0
8639,2022-10-29 17:55:03,23.19912,bc,0
8640,2022-10-29 17:55:04,23.21532,bc,0
8641,2022-10-29 17:55:05,23.22252,bc,0
8642,2022-10-29 17:55:06,23.27868,bc,0
8643,2022-10-29 17:55:07,23.26752,bc,0
8644,2022-10-29 17:55:08,23.25096,bc,0
8645,2022-10-29 17:55:09,23.23152,bc,0
8646,2022-10-29 17:55:10,23.28516,bc,0
8647,2022-10-29 17:55:11,23.24844,bc,0
8648,2022-10-29 17:55:12,23.2272,bc,0
8649,2022-10-29 17:55:13,23.26464,bc,0
8650,2022-10-29 17:55:14,23.20452,bc,0
8651,2022-10-29 17:55:15,23.21352,bc,0
8652,2022-10-29 17:55:16,23.1984,bc,0
8653,2022-10-29 17:55:17,23.27652,bc,0
8654,2022-10-29 17:55:18,23.23512,bc,0
8655,2022-10-29 17:55:19,23.2326,bc,0
8656,2022-10-29 17:55:20,23.20416,bc,0
8657,2022-10-29 17:55:21,28.07424,bc,0
8658,2022-10-29 17:55:22,36.5904,bc,0
8659,2022-10-29 17:55:23,37.2744,bc,0
8660,2022-10-29 17:55:24,37.3068,bc,0
8661,2022-10-29 17:55:25,37.27079999999999,bc,0
8662,2022-10-29 17:55:26,37.2132,bc,0
8663,2022-10-29 17:55:27,36.828,bc,0
8664,2022-10-29 17:55:28,36.3204,bc,0
8665,2022-10-29 17:55:29,36.2484,bc,0
8666,2022-10-29 17:55:30,36.2628,bc,0
8667,2022-10-29 17:55:31,36.2016,bc,0
8668,2022-10-29 17:55:32,36.2484,bc,0
8669,2022-10-29 17:55:33,36.2592,bc,0
8670,2022-10-29 17:55:34,36.2124,bc,0
8671,2022-10-29 17:55:35,36.27719999999999,bc,0
8672,2022-10-29 17:55:36,36.36,bc,0
8673,2022-10-29 17:55:37,36.3276,bc,0
8674,2022-10-29 17:55:38,36.3024,bc,0
8675,2022-10-29 17:55:39,36.3348,bc,0
8676,2022-10-29 17:55:40,36.3384,bc,0
8677,2022-10-29 17:55:41,36.3132,bc,0
8678,2022-10-29 17:55:42,36.342,bc,0
8679,2022-10-29 17:55:43,36.3204,bc,0
8680,2022-10-29 17:55:44,36.3888,bc,0
8681,2022-10-29 17:55:45,36.4284,bc,0
8682,2022-10-29 17:55:46,36.3852,bc,0
8683,2022-10-29 17:55:47,36.324,bc,0
8684,2022-10-29 17:55:48,36.36,bc,0
8685,2022-10-29 17:55:49,36.414,bc,0
8686,2022-10-29 17:55:50,36.4068,bc,0
8687,2022-10-29 17:55:51,36.5328,bc,0
8688,2022-10-29 17:55:52,36.4752,bc,0
8689,2022-10-29 17:55:53,36.4068,bc,0
8690,2022-10-29 17:55:54,36.4356,bc,0
8691,2022-10-29 17:55:55,36.468,bc,0
8692,2022-10-29 17:55:56,36.4608,bc,0
8693,2022-10-29 17:55:57,36.3996,bc,0
8694,2022-10-29 17:55:58,36.4608,bc,2
8695,2022-10-29 17:55:59,36.468,bc,0
8696,2022-10-29 17:56:00,36.504,bc,0
8697,2022-10-29 17:56:01,36.4788,bc,0
8698,2022-10-29 17:56:02,36.4428,bc,0
8699,2022-10-29 17:56:03,36.45,bc,0
8700,2022-10-29 17:56:04,36.4212,bc,0
8701,2022-10-29 17:56:05,36.4068,bc,0
8702,2022-10-29 17:56:06,36.4896,bc,0
8703,2022-10-29 17:56:07,36.4896,bc,0
8704,2022-10-29 17:56:08,36.3924,bc,0
8705,2022-10-29 17:56:09,36.51479999999999,bc,0
8706,2022-10-29 17:56:10,36.4248,bc,0
8707,2022-10-29 17:56:11,36.5256,bc,0
8708,2022-10-29 17:56:12,36.6156,bc,0
8709,2022-10-29 17:56:13,36.5364,bc,0
8710,2022-10-29 17:56:14,36.5472,bc,0
8711,2022-10-29 17:56:15,36.558,bc,0
8712,2022-10-29 17:56:16,36.5724,bc,0
8713,2022-10-29 17:56:17,36.48240000000001,bc,0
8714,2022-10-29 17:56:18,36.5328,bc,0
8715,2022-10-29 17:56:19,36.60120000000001,bc,0
8716,2022-10-29 17:56:20,36.6048,bc,0
8717,2022-10-29 17:56:21,36.5724,bc,0
8718,2022-10-29 17:56:22,36.6228,bc,0
8719,2022-10-29 17:56:23,36.5616,bc,0
8720,2022-10-29 17:56:24,36.4536,bc,0
8721,2022-10-29 17:56:25,36.576,bc,0
8722,2022-10-29 17:56:26,36.5616,bc,0
8723,2022-10-29 17:56:27,36.5688,bc,0
8724,2022-10-29 17:56:28,36.468,bc,0
8725,2022-10-29 17:56:29,36.6048,bc,0
8726,2022-10-29 17:56:30,36.4788,bc,0
8727,2022-10-29 17:56:31,36.4752,bc,0
8728,2022-10-29 17:56:32,36.5076,bc,0
8729,2022-10-29 17:56:33,36.4068,bc,0
8730,2022-10-29 17:56:34,36.51479999999999,bc,0
8731,2022-10-29 17:56:35,36.4788,bc,0
8732,2022-10-29 17:56:36,36.4932,bc,0
8733,2022-10-29 17:56:37,36.5256,bc,0
8734,2022-10-29 17:56:38,36.5076,bc,0
8735,2022-10-29 17:56:39,36.5868,bc,0
8736,2022-10-29 17:56:40,36.5724,bc,0
8737,2022-10-29 17:56:41,36.5328,bc,0
8738,2022-10-29 17:56:42,36.4752,bc,0
8739,2022-10-29 17:56:43,36.51479999999999,bc,0
8740,2022-10-29 17:56:44,36.4176,bc,0
8741,2022-10-29 17:56:45,36.5688,bc,0
8742,2022-10-29 17:56:46,36.5004,bc,0
8743,2022-10-29 17:56:47,36.4392,bc,0
8744,2022-10-29 17:56:48,36.4536,bc,0
8745,2022-10-29 17:56:49,36.4644,bc,0
8746,2022-10-29 17:56:50,36.4464,bc,0
8747,2022-10-29 17:56:51,36.5256,bc,0
8748,2022-10-29 17:56:52,36.5724,bc,0
8749,2022-10-29 17:56:53,36.5004,bc,0
8750,2022-10-29 17:56:54,36.48240000000001,bc,0
8751,2022-10-29 17:56:55,36.4932,bc,0
8752,2022-10-29 17:56:56,36.4968,bc,0
8753,2022-10-29 17:56:57,36.5364,bc,0
8754,2022-10-29 17:56:58,36.5364,bc,0
8755,2022-10-29 17:56:59,36.5184,bc,0
8756,2022-10-29 17:57:00,36.4752,bc,0
8757,2022-10-29 17:57:01,36.48240000000001,bc,0
8758,2022-10-29 17:57:02,36.4356,bc,0
8759,2022-10-29 17:57:03,36.5904,bc,0
8760,2022-10-29 17:57:04,36.414,bc,0
8761,2022-10-29 17:57:05,36.4572,bc,0
8762,2022-10-29 17:57:06,36.432,bc,0
8763,2022-10-29 17:57:07,36.51479999999999,bc,0
8764,2022-10-29 17:57:08,36.4752,bc,0
8765,2022-10-29 17:57:09,36.4212,bc,0
8766,2022-10-29 17:57:10,36.3924,bc,0
8767,2022-10-29 17:57:11,36.5652,bc,0
8768,2022-10-29 17:57:12,36.4572,bc,0
8769,2022-10-29 17:57:13,36.4176,bc,0
8770,2022-10-29 17:57:14,36.414,bc,0
8771,2022-10-29 17:57:15,36.3816,bc,0
8772,2022-10-29 17:57:16,36.3816,bc,0
8773,2022-10-29 17:57:17,36.3888,bc,0
8774,2022-10-29 17:57:18,36.3564,bc,0
8775,2022-10-29 17:57:19,36.3564,bc,0
8776,2022-10-29 17:57:20,36.4284,bc,0
8777,2022-10-29 17:57:21,36.5616,bc,0
8778,2022-10-29 17:57:22,36.378,bc,0
8779,2022-10-29 17:57:23,36.4428,bc,0
8780,2022-10-29 17:57:24,36.4212,bc,0
8781,2022-10-29 17:57:25,36.3924,bc,0
8782,2022-10-29 17:57:26,36.4428,bc,0
8783,2022-10-29 17:57:27,36.3852,bc,0
8784,2022-10-29 17:57:28,36.35279999999999,bc,0
8785,2022-10-29 17:57:29,36.342,bc,0
8786,2022-10-29 17:57:30,36.2952,bc,0
8787,2022-10-29 17:57:31,36.4032,bc,0
8788,2022-10-29 17:57:32,36.3672,bc,0
8789,2022-10-29 17:57:33,36.3852,bc,0
8790,2022-10-29 17:57:34,36.378,bc,0
8791,2022-10-29 17:57:35,36.3348,bc,0
8792,2022-10-29 17:57:36,36.3096,bc,0
8793,2022-10-29 17:57:37,36.24480000000001,bc,0
8794,2022-10-29 17:57:38,36.2304,bc,0
8795,2022-10-29 17:57:39,36.35279999999999,bc,0
8796,2022-10-29 17:57:40,36.3672,bc,0
8797,2022-10-29 17:57:41,36.2664,bc,0
8798,2022-10-29 17:57:42,36.1908,bc,0
8799,2022-10-29 17:57:43,36.35279999999999,bc,0
8800,2022-10-29 17:57:44,36.324,bc,0
8801,2022-10-29 17:57:45,36.306,bc,0
8802,2022-10-29 17:57:46,36.3024,bc,0
8803,2022-10-29 17:57:47,36.324,bc,0
8804,2022-10-29 17:57:48,36.24480000000001,bc,0
8805,2022-10-29 17:57:49,36.3672,bc,0
8806,2022-10-29 17:57:50,36.2484,bc,0
8807,2022-10-29 17:57:51,36.216,bc,0
8808,2022-10-29 17:57:52,36.2016,bc,0
8809,2022-10-29 17:57:53,36.24480000000001,bc,0
8810,2022-10-29 17:57:54,36.2556,bc,0
8811,2022-10-29 17:57:55,36.1512,bc,0
8812,2022-10-29 17:57:56,36.144,bc,0
8813,2022-10-29 17:57:57,36.252,bc,0
8814,2022-10-29 17:57:58,36.198,bc,0
8815,2022-10-29 17:57:59,36.198,bc,0
8816,2022-10-29 17:58:00,36.2196,bc,0
8817,2022-10-29 17:58:01,36.162,bc,0
8818,2022-10-29 17:58:02,36.1872,bc,0
8819,2022-10-29 17:58:03,36.2196,bc,0
8820,2022-10-29 17:58:04,36.2268,bc,0
8821,2022-10-29 17:58:05,36.2376,bc,0
8822,2022-10-29 17:58:06,36.1332,bc,0
8823,2022-10-29 17:58:07,36.0792,bc,0
8824,2022-10-29 17:58:08,36.1116,bc,0
8825,2022-10-29 17:58:09,36.0756,bc,0
8826,2022-10-29 17:58:10,36.1872,bc,0
8827,2022-10-29 17:58:11,36.1368,bc,0
8828,2022-10-29 17:58:12,36.1224,bc,0
8829,2022-10-29 17:58:13,36.0828,bc,0
8830,2022-10-29 17:58:14,36.0468,bc,0
8831,2022-10-29 17:58:15,36.06480000000001,bc,0
8832,2022-10-29 17:58:16,36.108,bc,2
8833,2022-10-29 17:58:17,36.0468,bc,0
8834,2022-10-29 17:58:18,36.0432,bc,0
8835,2022-10-29 17:58:19,36.1368,bc,0
8836,2022-10-29 17:58:20,36.108,bc,0
8837,2022-10-29 17:58:21,36.126,bc,0
8838,2022-10-29 17:58:22,36.11519999999999,bc,0
8839,2022-10-29 17:58:23,36.0864,bc,0
8840,2022-10-29 17:58:24,36.0288,bc,0
8841,2022-10-29 17:58:25,36.036,bc,0
8842,2022-10-29 17:58:26,36.036,bc,0
8843,2022-10-29 17:58:27,36.0936,bc,0
8844,2022-10-29 17:58:28,36.0504,bc,0
8845,2022-10-29 17:58:29,36.0792,bc,0
8846,2022-10-29 17:58:30,36.1116,bc,0
8847,2022-10-29 17:58:31,36.1296,bc,0
8848,2022-10-29 17:58:32,36.1188,bc,0
8849,2022-10-29 17:58:33,36.0792,bc,0
8850,2022-10-29 17:58:34,36.0504,bc,0
8851,2022-10-29 17:58:35,35.97228,bc,0
8852,2022-10-29 17:58:36,35.94383999999999,bc,0
8853,2022-10-29 17:58:37,35.92512,bc,0
8854,2022-10-29 17:58:38,35.93124,bc,0
8855,2022-10-29 17:58:39,36.0396,bc,0
8856,2022-10-29 17:58:40,36.018,bc,0
8857,2022-10-29 17:58:41,36.018,bc,0
8858,2022-10-29 17:58:42,35.99028000000001,bc,0
8859,2022-10-29 17:58:43,36.0036,bc,0
8860,2022-10-29 17:58:44,35.97408,bc,0
8861,2022-10-29 17:58:45,35.9946,bc,0
8862,2022-10-29 17:58:46,35.93808,bc,0
8863,2022-10-29 17:58:47,35.99892,bc,0
8864,2022-10-29 17:58:48,35.9244,bc,0
8865,2022-10-29 17:58:49,35.94564,bc,0
8866,2022-10-29 17:58:50,36.0612,bc,0
8867,2022-10-29 17:58:51,36.0,bc,0
8868,2022-10-29 17:58:52,35.94672,bc,0
8869,2022-10-29 17:58:53,35.9928,bc,0
8870,2022-10-29 17:58:54,35.97228,bc,0
8871,2022-10-29 17:58:55,35.91755999999999,bc,0
8872,2022-10-29 17:58:56,36.0432,bc,0
8873,2022-10-29 17:58:57,35.99207999999999,bc,0
8874,2022-10-29 17:58:58,36.0144,bc,0
8875,2022-10-29 17:58:59,35.9802,bc,0
8876,2022-10-29 17:59:00,35.91828,bc,0
8877,2022-10-29 17:59:01,35.9586,bc,0
8878,2022-10-29 17:59:02,35.973,bc,0
8879,2022-10-29 17:59:03,35.9388,bc,0
8880,2022-10-29 17:59:04,35.97156,bc,0
8881,2022-10-29 17:59:05,35.93808,bc,0
8882,2022-10-29 17:59:06,35.94564,bc,0
8883,2022-10-29 17:59:07,35.92584,bc,0
8884,2022-10-29 17:59:08,36.0072,bc,0
8885,2022-10-29 17:59:09,35.99532,bc,0
8886,2022-10-29 17:59:10,35.973,bc,0
8887,2022-10-29 17:59:11,35.90532,bc,0
8888,2022-10-29 17:59:12,35.8848,bc,0
8889,2022-10-29 17:59:13,35.99388,bc,0
8890,2022-10-29 17:59:14,35.94564,bc,0
8891,2022-10-29 17:59:15,35.93448,bc,0
8892,2022-10-29 17:59:16,35.973,bc,0
8893,2022-10-29 17:59:17,35.9226,bc,0
8894,2022-10-29 17:59:18,35.87976,bc,0
8895,2022-10-29 17:59:19,35.97732,bc,0
8896,2022-10-29 17:59:20,35.9424,bc,0
8897,2022-10-29 17:59:21,35.93808,bc,0
