,Operator,Stage,PerformerExperimentID,DateOfSurvey,TimestampUTC,QuantifiedPlume,FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,OperatorWindspeed,QCFlag
298,Kairos - LS23,1,KA-299,10/28/22,17:58:53,1,0,,,nan,,clear
299,Kairos - LS23,1,KA-300,10/28/22,18:01:56,1,814.842,,,nan,4.54,clear
300,Kairos - LS23,1,KA-301,10/28/22,18:05:18,1,804.97032,,,nan,4.53,clear
301,Kairos - LS23,1,KA-302,10/28/22,18:08:16,1,0,,,nan,,clear
302,Kairos - LS23,1,KA-303,10/28/22,18:11:40,1,800.01592,,,nan,4.51,clear
303,Kairos - LS23,1,KA-304,10/28/22,18:14:41,1,651.0832,,,nan,4.5,clear
304,Kairos - LS23,1,KA-305,10/28/22,18:18:05,1,8.33664,,,nan,4.48,clear
305,Kairos - LS23,1,KA-306,10/28/22,18:21:10,1,26.90608,,,nan,4.46,clear
306,Kairos - LS23,1,KA-307,10/28/22,18:24:29,0,,,,nan,,KA-4
307,Kairos - LS23,1,KA-308,10/28/22,18:27:32,0,,,,nan,,KA-4
308,Kairos - LS23,1,KA-309,10/28/22,18:30:56,0,,,,nan,,KA-4
309,Kairos - LS23,1,KA-310,10/28/22,18:33:56,1,15.834,,,nan,4.36,clear
310,Kairos - LS23,1,KA-311,10/28/22,18:37:13,0,,,,nan,,KA-4
311,Kairos - LS23,1,KA-312,10/28/22,18:40:18,0,,,,nan,,KA-4
312,Kairos - LS23,1,KA-313,10/28/22,18:43:39,0,,,,nan,,KA-4
313,Kairos - LS23,1,KA-314,10/28/22,18:46:46,1,13.16832,,,nan,4.23,clear
314,Kairos - LS23,1,KA-315,10/28/22,18:50:00,1,0,,,nan,,clear
315,Kairos - LS23,1,KA-316,10/28/22,18:52:58,1,0,,,nan,,clear
316,Kairos - LS23,1,KA-317,10/28/22,18:56:18,1,13.21736,,,nan,4.13,clear
317,Kairos - LS23,1,KA-318,10/28/22,18:59:27,1,358.9728,,,nan,4.09,clear
318,Kairos - LS23,1,KA-319,10/28/22,19:02:55,0,,,,nan,,KA-4
319,Kairos - LS23,1,KA-320,10/28/22,19:06:01,1,0,,,nan,,clear
320,Kairos - LS23,1,KA-321,10/28/22,19:09:20,1,4.68336,,,nan,3.97,clear
321,Kairos - LS23,1,KA-322,10/28/22,19:12:30,1,0,,,nan,,clear
322,Kairos - LS23,1,KA-323,10/28/22,19:15:56,1,0,,,nan,,clear
323,Kairos - LS23,1,KA-324,10/28/22,19:18:59,1,0,,,nan,,clear
324,Kairos - LS23,1,KA-325,10/28/22,19:22:18,1,8.5344,,,nan,3.76,clear
325,Kairos - LS23,1,KA-326,10/28/22,19:25:26,1,6.88896,,,nan,3.7,clear
326,Kairos - LS23,1,KA-327,10/28/22,19:28:43,1,61.0924,,,nan,3.64,clear
327,Kairos - LS23,1,KA-328,10/28/22,19:31:52,1,83.408,,,nan,3.59,clear
328,Kairos - LS23,1,KA-329,10/28/22,19:35:12,0,,,,nan,,KA-4
329,Kairos - LS23,1,KA-330,10/28/22,19:38:23,0,,,,nan,,KA-4
330,Kairos - LS23,1,KA-331,10/28/22,19:41:55,1,1129.63552,,,nan,3.42,clear
331,Kairos - LS23,1,KA-332,10/28/22,19:45:07,1,1159.4988,,,nan,3.38,clear
332,Kairos - LS23,1,KA-333,10/28/22,19:48:31,1,149.2384,,,nan,3.33,clear
333,Kairos - LS23,1,KA-334,10/28/22,19:51:35,1,65.88672,,,nan,3.29,clear
334,Kairos - LS23,1,KA-335,10/28/22,19:55:01,1,1127.58464,,,nan,3.25,clear
335,Kairos - LS23,1,KA-336,10/28/22,19:58:08,1,58.19912,,,nan,3.22,clear
336,Kairos - LS23,1,KA-337,10/28/22,20:01:31,1,70.11072,,,nan,3.2,clear
337,Kairos - LS23,1,KA-338,10/28/22,20:04:36,0,,,,nan,,KA-4
338,Kairos - LS23,1,KA-339,10/28/22,20:07:51,0,,,,nan,,KA-4
339,Kairos - LS23,1,KA-340,10/28/22,20:10:53,0,,,,nan,,KA-4
340,Kairos - LS23,1,KA-341,10/28/22,20:14:12,0,,,,nan,,KA-4
341,Kairos - LS23,1,KA-342,10/28/22,20:17:16,0,,,,nan,3.16,KA-3
342,Kairos - LS23,1,KA-343,10/28/22,20:20:43,0,,,,nan,,KA-4
343,Kairos - LS23,1,KA-344,10/28/22,20:23:50,1,7.6356,,,nan,3.16,clear
344,Kairos - LS23,1,KA-345,10/28/22,20:27:06,1,475.20016,,,nan,3.17,clear
345,Kairos - LS23,1,KA-346,10/28/22,20:30:10,1,556.924,,,nan,3.17,clear
346,Kairos - LS23,1,KA-347,10/28/22,20:33:34,1,468.15424,,,nan,3.18,clear
347,Kairos - LS23,1,KA-348,10/28/22,20:36:39,1,19.76352,,,nan,3.19,clear
348,Kairos - LS23,1,KA-349,10/28/22,20:39:57,1,149.15712,,,nan,3.2,clear
